timestamp,frame,dt,veh_x,veh_y,veh_yaw,speed,nozzle_x,nozzle_y,nozzle_edge_dist,poly_edge_dist,driving_offset,steer_filter,steer_cmd,throttle_cmd,brake_cmd,lateral_error,paint_state,painting_enabled,dash_phase,perception_mode,ai_edge_pts,gt_edge_pts,road_mask_ratio,poly_coeff_a,poly_coeff_b,poly_coeff_c,inference_time_ms,mask_iou,edge_dev_mean_px,edge_dev_median_px,edge_dev_max_px
1770754635.471212,66,0.033016,-247.023849,-15.841873,89.205772,2.337845,-249.023651,-15.814150,2.849715,5.062847,5.014390,0.150000,0.000000,0.000000,0.000000,0.062847,PAINTING,1,-1,AI,229,229,0.367724,0.001448,-0.036276,5.061306,-1.000000,0.923578,0.484716,0.000000,2.000000
1770754635.752660,67,0.035643,-247.013336,-15.224936,89.166069,2.347280,-249.013123,-15.195827,2.859220,5.062847,5.007379,0.150000,0.000000,0.000000,0.000000,0.062847,PAINTING,1,-1,AI,229,229,0.368024,0.001484,-0.035271,5.055435,21.965265,0.924121,0.489083,0.000000,3.000000
1770754635.784124,68,0.278391,-247.011993,-15.145444,89.161171,2.348690,-249.011780,-15.116164,2.860216,5.062847,5.002722,0.150000,0.000000,0.000000,0.000000,0.062847,PAINTING,1,-1,AI,229,229,0.368024,0.001484,-0.034948,5.052812,-1.000000,0.924121,0.489083,0.000000,3.000000
1770754635.816346,69,0.032573,-247.010544,-15.060050,89.156021,2.346397,-249.010330,-15.030591,2.861257,5.062847,4.998625,0.150000,0.000000,0.000000,0.000000,0.062847,PAINTING,1,-1,AI,229,229,0.368024,0.001457,-0.033902,5.045651,-1.000000,0.924121,0.489083,0.000000,3.000000
1770754636.091306,70,0.033475,-247.000107,-14.452107,89.122246,2.349208,-248.999878,-14.421470,2.881030,5.062847,4.995019,0.150000,0.000000,0.000000,0.000000,0.062847,PAINTING,1,-1,AI,229,229,0.370203,0.001446,-0.032932,5.046454,19.356728,0.928836,0.532751,0.000000,3.000000
1770754636.120355,71,0.270611,-246.998581,-14.367358,89.117691,2.349042,-248.998337,-14.336561,2.882040,5.058370,4.991846,0.150000,0.000000,0.000000,0.000000,0.058370,PAINTING,1,-1,AI,229,229,0.370203,0.001402,-0.031452,5.036601,-1.000000,0.928836,0.532751,0.000000,3.000000
1770754636.153896,72,0.033411,-246.997009,-14.277005,89.112801,2.344431,-248.996765,-14.246037,2.883021,5.054123,4.989483,0.150000,0.000000,0.000000,0.000000,0.054123,PAINTING,1,-1,AI,229,229,0.370203,0.001402,-0.031112,5.033938,-1.000000,0.928836,0.532751,0.000000,3.000000
1770754636.410626,73,0.032976,-246.986267,-13.669143,89.085480,2.351130,-248.986008,-13.637221,2.889452,5.053095,4.987651,0.150000,0.000000,0.000000,0.000000,0.053095,PAINTING,1,-1,AI,229,229,0.368659,0.001559,-0.033883,5.053378,19.736052,0.923891,0.502183,0.000000,3.000000
1770754636.440255,74,0.253304,-246.984741,-13.584186,89.081726,2.349727,-248.984482,-13.552134,2.890249,5.052147,4.985984,0.150000,0.000000,0.000000,0.000000,0.052147,PAINTING,1,-1,AI,229,229,0.368659,0.001564,-0.033680,5.051482,-1.000000,0.923891,0.502183,0.000000,3.000000
1770754636.473174,75,0.032460,-246.983215,-13.498367,89.078079,2.347610,-248.982956,-13.466187,2.890999,5.050113,4.984571,0.150000,0.000000,0.000000,0.000000,0.050113,PAINTING,1,-1,AI,229,229,0.368659,0.001564,-0.033347,5.048743,-1.000000,0.923891,0.502183,0.000000,3.000000
1770754636.747868,76,0.036408,-246.972580,-12.894260,89.055809,2.344870,-248.972305,-12.861303,2.897900,5.047599,4.983489,0.150000,0.000000,0.000000,0.000000,0.047599,PAINTING,1,-1,AI,229,229,0.369395,0.001423,-0.028405,5.022738,20.729303,0.925392,0.484716,0.000000,3.000000
1770754636.777612,77,0.268816,-246.971054,-12.809837,89.052849,2.343907,-248.970779,-12.776777,2.898528,5.046053,4.982705,0.150000,0.000000,0.000000,0.000000,0.046053,PAINTING,1,-1,AI,229,229,0.369395,0.001371,-0.026749,5.011877,-1.000000,0.925392,0.484716,0.000000,3.000000
1770754636.811580,78,0.033136,-246.969421,-12.721267,89.049850,2.340141,-248.969147,-12.688102,2.899187,5.041126,4.982073,0.150000,0.000000,0.000000,0.000000,0.041126,PAINTING,1,-1,AI,229,229,0.369395,0.001371,-0.026453,5.009680,-1.000000,0.925392,0.484716,0.000000,3.000000
1770754637.080439,79,0.033296,-246.958954,-12.132202,89.034454,2.352353,-248.957230,-12.017931,2.908341,5.040188,4.981934,0.150000,0.000000,0.000000,0.000000,0.040188,PAINTING,1,-1,AI,229,229,0.368243,0.001593,-0.031161,5.043775,19.425154,0.921531,0.475983,0.000000,3.000000
1770754637.108056,80,0.264019,-246.957520,-12.051709,89.032272,2.352353,-248.957230,-12.017931,2.908710,5.038975,4.981724,0.150000,0.000000,0.000000,0.000000,0.038975,PAINTING,1,-1,AI,229,229,0.368243,0.001593,-0.030866,5.041349,-1.000000,0.921531,0.475983,0.000000,3.000000
1770754637.140853,81,0.032623,-246.955917,-11.963458,89.029976,2.346989,-248.955627,-11.929600,2.909200,5.039616,4.981623,0.150000,0.000000,0.000000,0.000000,0.039616,PAINTING,1,-1,AI,229,229,0.368243,0.001587,-0.030407,5.037882,-1.000000,0.921531,0.475983,0.000000,3.000000
1770754637.397177,82,0.032765,-246.945251,-11.366753,89.018593,2.350696,-248.944962,-11.332497,2.910415,5.039616,4.981428,0.150000,0.000000,0.000000,0.000000,0.039616,PAINTING,1,-1,AI,229,229,0.370226,0.001463,-0.025739,5.006165,18.863201,0.926362,0.427948,0.000000,2.000000
1770754637.429727,83,0.255689,-246.943787,-11.282708,89.017143,2.350087,-248.943497,-11.248402,2.910691,5.030310,4.981280,0.150000,0.000000,0.000000,0.000000,0.030310,PAINTING,1,-1,AI,229,229,0.370226,0.001463,-0.025468,5.004034,-1.000000,0.926362,0.427948,0.000000,2.000000
1770754637.464141,84,0.033911,-246.942215,-11.193878,89.015648,2.346530,-248.941925,-11.159519,2.910983,5.017308,4.982042,0.150000,0.000000,0.000000,0.000000,0.017308,PAINTING,1,-1,AI,229,229,0.370226,0.001480,-0.025610,5.004516,-1.000000,0.926362,0.427948,0.000000,2.000000
1770754637.724656,85,0.032274,-246.931335,-10.584498,89.008522,2.344549,-248.931030,-10.549891,2.921244,5.010778,4.983627,0.150000,0.000000,0.000000,0.000000,0.010778,PAINTING,1,-1,AI,229,229,0.370532,0.001507,-0.025242,5.006304,18.904209,0.926002,0.576419,0.000000,3.000000
1770754637.754346,86,0.258120,-246.929871,-10.502953,89.007759,2.345591,-248.929565,-10.468319,2.921428,5.008316,4.985180,0.150000,0.000000,0.000000,0.000000,0.008316,PAINTING,1,-1,AI,229,229,0.370532,0.001523,-0.025402,5.006951,-1.000000,0.926002,0.576419,0.000000,3.000000
1770754637.789265,87,0.034283,-246.928314,-10.413828,89.006920,2.341076,-248.928009,-10.379165,2.921581,5.006628,4.986548,0.150000,0.000000,0.000000,0.000000,0.006628,PAINTING,1,-1,AI,229,229,0.370532,0.001523,-0.025115,5.004710,-1.000000,0.926002,0.576419,0.000000,3.000000
1770754638.049033,88,0.032687,-246.917831,-9.819212,89.004303,2.349759,-248.917526,-9.784457,2.922835,5.006234,4.987826,0.150000,0.000000,0.000000,0.000000,0.006234,PAINTING,1,-1,AI,229,229,0.369237,0.001552,-0.024202,4.999672,18.948793,0.922737,0.493450,0.000000,3.000000
1770754638.078553,89,0.257463,-246.916336,-9.736444,89.004089,2.350173,-248.916031,-9.701681,2.922927,5.005437,4.988927,0.150000,0.000000,0.000000,0.000000,0.005437,PAINTING,1,-1,AI,229,229,0.369237,0.001552,-0.023942,4.997735,-1.000000,0.922737,0.493450,0.000000,3.000000
1770754638.115955,90,0.036780,-246.914780,-9.647822,89.003716,2.346859,-248.914474,-9.613048,2.923004,5.004613,4.989958,0.150000,0.000000,0.000000,0.000000,0.004613,PAINTING,1,-1,AI,229,229,0.369237,0.001494,-0.022167,4.986279,-1.000000,0.922737,0.493450,0.000000,3.000000
1770754638.402542,91,0.047427,-246.903854,-9.022958,89.004181,2.351049,-248.903549,-8.988199,2.931809,5.004275,4.990916,0.150000,0.000000,0.000000,0.000000,0.004275,PAINTING,1,-1,AI,229,229,0.370910,0.001573,-0.022203,4.983909,19.284725,0.926272,0.458515,0.000000,2.000000
1770754638.430496,92,0.267956,-246.902435,-8.940217,89.004379,2.349611,-248.902130,-8.905465,2.931763,5.001853,4.991762,0.150000,0.000000,0.000000,0.000000,0.001853,PAINTING,1,-1,AI,229,229,0.370910,0.001571,-0.021893,4.981730,-1.000000,0.926272,0.458515,0.000000,2.000000
1770754638.463063,93,0.032640,-246.900955,-8.855853,89.004593,2.347460,-248.900650,-8.821109,2.931747,4.998703,4.992726,0.150000,0.000000,0.000000,0.000000,-0.001297,PAINTING,1,-1,AI,229,229,0.370910,0.001571,-0.021632,4.979909,-1.000000,0.926272,0.458515,0.000000,2.000000
1770754638.724930,94,0.032701,-246.890762,-8.260546,89.008736,2.350215,-248.890457,-8.225945,2.945143,4.992007,4.993790,0.150000,0.000000,0.000000,0.000000,-0.007993,PAINTING,1,-1,AI,229,229,0.373913,0.001344,-0.014871,4.944139,18.869638,0.932104,0.393013,0.000000,3.000000
1770754638.753307,95,0.257651,-246.889435,-8.182755,89.009430,2.351218,-248.889130,-8.148180,2.945020,4.985094,4.995256,0.150000,0.000000,0.000000,0.000000,-0.014906,PAINTING,1,-1,AI,229,229,0.373913,0.001344,-0.014674,4.942972,-1.000000,0.932104,0.393013,0.000000,3.000000
1770754638.787533,96,0.033967,-246.887848,-8.088968,89.010124,2.344937,-248.887543,-8.054417,2.944867,4.982820,4.996969,0.150000,0.000000,0.000000,0.000000,-0.017180,PAINTING,1,-1,AI,229,229,0.373913,0.001306,-0.013433,4.935295,-1.000000,0.932104,0.393013,0.000000,3.000000
1770754639.044772,97,0.032596,-246.878021,-7.497057,89.017593,2.348334,-248.877731,-7.462767,2.944143,4.980820,4.998445,0.150000,0.000000,0.000000,0.000000,-0.019180,PAINTING,1,-1,AI,229,229,0.369737,0.001088,-0.006577,4.893746,19.372940,0.921039,0.449782,0.000000,2.000000
1770754639.074654,98,0.254613,-246.876617,-7.412253,89.018669,2.346073,-248.876328,-7.378000,2.943913,4.962024,4.999854,0.150000,0.000000,0.000000,0.000000,-0.037976,PAINTING,1,-1,AI,229,229,0.369737,0.001088,-0.006412,4.893146,-1.000000,0.921039,0.449782,0.000000,2.000000
1770754639.109845,99,0.033607,-246.875214,-7.324973,89.019821,2.342733,-248.874924,-7.290760,2.943622,4.943555,5.002827,0.150000,0.000000,0.000000,0.000000,-0.056445,PAINTING,1,-1,AI,229,229,0.369737,0.001081,-0.006055,4.891332,-1.000000,0.921039,0.449782,0.000000,2.000000
1770754639.365155,100,0.033316,-246.865402,-6.723357,89.030838,2.348353,-248.865112,-6.689528,2.963192,4.939133,5.006539,0.150000,0.000000,0.000000,0.000000,-0.060867,PAINTING,1,-1,AI,229,229,0.372857,0.001065,-0.004922,4.889563,18.690109,0.927814,0.419214,0.000000,3.000000
1770754639.395555,101,0.253863,-246.864059,-6.639283,89.032417,2.348003,-248.863770,-6.605510,2.962855,4.914521,5.009566,0.150000,0.000000,0.000000,0.000000,-0.085479,PAINTING,1,-1,AI,229,229,0.372857,0.001065,-0.004771,4.889077,-1.000000,0.927814,0.419214,0.000000,3.000000
1770754639.429946,102,0.032267,-246.864059,-6.639283,89.032417,2.342831,-248.862289,-6.513895,2.962794,4.893446,5.014433,0.150000,0.000000,0.000000,0.000000,-0.106554,PAINTING,1,-1,AI,229,229,0.372857,0.001065,-0.004771,4.889077,-1.000000,0.927814,0.419214,0.000000,3.000000
1770754639.705463,103,0.036116,-246.852692,-5.927773,89.047340,2.347788,-248.852417,-5.894520,2.971129,4.892239,5.019853,0.150000,0.000000,0.000000,0.000000,-0.107761,PAINTING,1,-1,AI,229,229,0.373537,0.001033,-0.002853,4.887733,22.782803,0.928649,0.515284,0.000000,3.000000
1770754639.737896,104,0.273197,-246.851364,-5.844956,89.049171,2.347889,-248.851089,-5.811768,2.970792,4.890447,5.023980,0.150000,0.000000,0.000000,0.000000,-0.109553,PAINTING,1,-1,AI,229,229,0.373537,0.001033,-0.002715,4.887455,-1.000000,0.928649,0.515284,0.000000,3.000000
1770754639.772111,105,0.034587,-246.850021,-5.759946,89.051079,2.346962,-248.849747,-5.726824,2.970409,4.889320,5.027740,0.150000,0.000000,0.000000,0.000000,-0.110680,PAINTING,1,-1,AI,229,229,0.373537,0.001012,-0.002044,4.883871,-1.000000,0.928649,0.515284,0.000000,3.000000
1770754640.052913,106,0.032922,-246.840515,-5.144726,89.065529,2.338164,-248.840256,-5.112108,2.977844,4.889320,5.031092,0.150000,0.000000,0.000000,0.000000,-0.110680,PAINTING,1,-1,AI,229,229,0.372822,0.001094,-0.003575,4.899659,20.907402,0.925719,0.567686,0.000000,3.000000
1770754640.083886,107,0.279161,-246.839157,-5.057016,89.067741,2.336699,-248.838898,-5.024476,2.977414,4.889320,5.034002,0.150000,0.000000,0.000000,0.000000,-0.110680,PAINTING,1,-1,AI,229,229,0.372822,0.001094,-0.003422,4.899282,-1.000000,0.925719,0.567686,0.000000,3.000000
1770754640.117381,108,0.033140,-246.837723,-4.965302,89.069916,2.332172,-248.837463,-4.932837,2.977001,4.889320,5.036563,0.150000,0.000000,0.000000,0.000000,-0.110680,PAINTING,1,-1,AI,229,229,0.372822,0.001088,-0.003122,4.898062,-1.000000,0.925719,0.567686,0.000000,3.000000
1770754640.376527,109,0.033338,-246.828232,-4.335712,89.087700,2.337852,-248.827972,-4.303868,2.993803,4.889077,5.038816,0.150000,0.000000,0.000000,0.000000,-0.110923,PAINTING,1,-1,AI,229,229,0.373103,0.000991,0.000270,4.881757,19.495964,0.925486,0.480349,0.000000,3.000000
1770754640.406010,110,0.255395,-246.828232,-4.335712,89.087700,2.337852,-248.827972,-4.303868,2.993803,4.888405,5.040822,0.150000,0.000000,0.000000,0.000000,-0.111595,PAINTING,1,-1,AI,229,229,0.373103,0.000991,0.000270,4.881757,-1.000000,0.925486,0.480349,0.000000,3.000000
1770754640.437779,111,0.032153,-246.826874,-4.245315,89.090042,2.335763,-248.826614,-4.213553,2.993328,4.887594,5.042643,0.150000,0.000000,0.000000,0.000000,-0.112406,PAINTING,1,-1,AI,229,229,0.373103,0.000918,0.002308,4.869743,-1.000000,0.925486,0.480349,0.000000,3.000000
1770754640.707771,112,0.033386,-246.817825,-3.618883,89.110519,2.343980,-248.817581,-3.587835,3.001888,4.885663,5.044300,0.150000,0.000000,0.000000,0.000000,-0.114337,PAINTING,1,-1,AI,229,229,0.377137,0.000871,0.003663,4.870660,22.350550,0.925227,0.524017,0.000000,3.000000
1770754640.739376,113,0.267599,-246.816559,-3.528670,89.113022,2.340584,-248.816315,-3.497710,3.001336,4.882814,5.045913,0.150000,0.000000,0.000000,0.000000,-0.117186,PAINTING,1,-1,AI,229,229,0.377137,0.000842,0.004523,4.866164,-1.000000,0.925227,0.524017,0.000000,3.000000
1770754640.772495,114,0.034079,-246.815369,-3.444157,89.115707,2.341618,-248.815125,-3.413291,3.000769,4.881757,5.047538,0.150000,0.000000,0.000000,0.000000,-0.118243,PAINTING,1,-1,AI,229,229,0.377137,0.000842,0.004618,4.866432,-1.000000,0.925227,0.524017,0.000000,3.000000
1770754641.032747,115,0.033345,-246.807175,-2.860317,89.136620,2.351091,-248.806946,-2.830181,3.008871,4.881491,5.048966,0.150000,0.000000,0.000000,0.000000,-0.118509,PAINTING,1,-1,AI,229,229,0.388048,0.000932,0.002971,4.881224,18.173456,0.933886,0.445415,0.000000,2.000000
1770754641.060529,116,0.254835,-246.806107,-2.781437,89.139481,2.351556,-248.805878,-2.751400,3.008274,4.881284,5.050210,0.150000,0.000000,0.000000,0.000000,-0.118716,PAINTING,1,-1,AI,229,229,0.388048,0.000932,0.003068,4.881343,-1.000000,0.933886,0.445415,0.000000,2.000000
1770754641.093583,117,0.032948,-246.804977,-2.697700,89.142456,2.349461,-248.804749,-2.667767,3.007646,4.875942,5.051315,0.150000,0.000000,0.000000,0.000000,-0.124058,PAINTING,1,-1,AI,229,229,0.388048,0.000854,0.005209,4.868673,-1.000000,0.933886,0.445415,0.000000,2.000000
1770754641.353556,118,0.032894,-246.797180,-2.122081,89.163460,2.349845,-248.795914,-2.015203,3.022982,4.870201,5.052793,0.150000,0.000000,0.000000,0.000000,-0.129799,PAINTING,1,-1,AI,229,229,0.376594,0.000804,0.006518,4.868571,21.556854,0.931672,0.484716,0.000000,2.000000
1770754641.384927,119,0.256155,-246.796127,-2.044300,89.166397,2.349760,-248.794876,-1.934707,3.022354,4.869370,5.054453,0.150000,0.000000,0.000000,0.000000,-0.130630,PAINTING,1,-1,AI,229,229,0.376594,0.000804,0.006592,4.868998,-1.000000,0.931672,0.484716,0.000000,2.000000
1770754641.416843,120,0.033532,-246.795090,-1.963697,89.169464,2.349760,-248.794876,-1.934707,3.021848,4.868836,5.055786,0.150000,0.000000,0.000000,0.000000,-0.131164,PAINTING,1,-1,AI,229,229,0.376594,0.000777,0.007363,4.865021,-1.000000,0.931672,0.484716,0.000000,2.000000
1770754641.692327,121,0.033027,-246.786545,-1.289202,89.195976,2.350434,-248.786346,-1.261137,3.031655,4.868622,5.056981,0.150000,0.000000,0.000000,0.000000,-0.131378,PAINTING,1,-1,AI,229,229,0.379666,0.000232,0.021570,4.791140,25.938034,0.937119,0.467249,0.000000,2.000000
