timestamp,frame,dt,veh_x,veh_y,veh_yaw,speed,nozzle_x,nozzle_y,nozzle_edge_dist,poly_edge_dist,driving_offset,steer_filter,steer_cmd,throttle_cmd,brake_cmd,lateral_error,paint_state,painting_enabled,dash_phase,perception_mode,ai_edge_pts,gt_edge_pts,road_mask_ratio,poly_coeff_a,poly_coeff_b,poly_coeff_c,inference_time_ms,mask_iou,edge_dev_mean_px,edge_dev_median_px,edge_dev_max_px
1770790291.047443,100,0.032886,-246.869583,-7.049636,89.057961,2.351834,-248.869308,-7.016754,2.944200,4.997557,4.992295,0.150000,0.000000,0.000000,0.000000,-0.002443,PAINTING,1,-1,AI,229,229,0.370476,0.001090,-0.006500,4.896152,20.326853,0.922368,0.462882,0.000000,3.000000
1770790291.076626,101,0.258705,-246.868408,-6.973374,89.059464,2.352948,-248.868134,-6.940545,2.943878,4.951953,4.993366,0.150000,0.000000,0.000000,0.000000,-0.048047,PAINTING,1,-1,AI,229,229,0.370476,0.001077,-0.006020,4.893444,-1.000000,0.922368,0.462882,0.000000,3.000000
1770790291.109264,102,0.032787,-246.867142,-6.891698,89.061089,2.352790,-248.866867,-6.858925,2.943541,4.903196,4.998687,0.150000,0.000000,0.000000,0.000000,-0.096804,PAINTING,1,-1,AI,229,229,0.370476,0.001077,-0.005873,4.892885,-1.000000,0.922368,0.462882,0.000000,3.000000
1770790291.364642,103,0.033337,-246.857391,-6.262044,89.074463,2.355115,-248.857132,-6.229739,2.944217,4.898569,5.006408,0.150000,0.000000,0.000000,0.000000,-0.101431,PAINTING,1,-1,AI,229,229,0.369606,0.000950,-0.001351,4.863720,17.758608,0.920029,0.432314,0.000000,2.000000
1770790291.393316,104,0.249976,-246.857391,-6.262044,89.074463,2.354726,-248.855942,-6.151893,2.944155,4.896676,5.011891,0.150000,0.000000,0.000000,0.000000,-0.103324,PAINTING,1,-1,AI,229,229,0.369606,0.000950,-0.001351,4.863720,-1.000000,0.920029,0.432314,0.000000,2.000000
1770790291.428424,105,0.033073,-246.856201,-6.184139,89.076180,2.353390,-248.854752,-6.072152,2.943773,4.894798,5.016732,0.150000,0.000000,0.000000,0.000000,-0.105202,PAINTING,1,-1,AI,229,229,0.369606,0.000902,0.000029,4.855597,-1.000000,0.920029,0.432314,0.000000,2.000000
1770790291.690333,106,0.033606,-246.845871,-5.496430,89.091942,2.352273,-248.845627,-5.464735,2.967368,4.894798,5.021104,0.150000,0.000000,0.000000,0.000000,-0.105202,PAINTING,1,-1,AI,229,229,0.373850,0.001111,-0.005441,4.906222,19.072533,0.929054,0.475983,0.000000,3.000000
1770790291.718817,107,0.258558,-246.845871,-5.496430,89.091942,2.352273,-248.845627,-5.464735,2.967368,4.894798,5.024884,0.150000,0.000000,0.000000,0.000000,-0.105202,PAINTING,1,-1,AI,229,229,0.373850,0.001111,-0.005441,4.906222,-1.000000,0.929054,0.475983,0.000000,3.000000
1770790291.752296,108,0.032492,-246.844681,-5.414371,89.093987,2.352598,-248.844437,-5.382746,2.966924,4.894798,5.028210,0.150000,0.000000,0.000000,0.000000,-0.105202,PAINTING,1,-1,AI,229,229,0.373850,0.001111,-0.005294,4.905674,-1.000000,0.929054,0.475983,0.000000,3.000000
1770790292.018600,109,0.033829,-246.835526,-4.792824,89.109314,2.350833,-248.835281,-4.761734,2.978036,4.893223,5.031137,0.150000,0.000000,0.000000,0.000000,-0.106777,PAINTING,1,-1,AI,229,229,0.372554,0.001024,-0.002388,4.893002,19.867182,0.926168,0.388646,0.000000,3.000000
1770790292.046994,110,0.262448,-246.834351,-4.709079,89.111504,2.349172,-248.834106,-4.678066,2.977546,4.892944,5.033864,0.150000,0.000000,0.000000,0.000000,-0.107056,PAINTING,1,-1,AI,229,229,0.372554,0.001017,-0.002060,4.891458,-1.000000,0.926168,0.388646,0.000000,3.000000
1770790292.079817,111,0.033277,-246.833160,-4.626094,89.113586,2.347479,-248.832916,-4.595153,2.977102,4.892172,5.036233,0.150000,0.000000,0.000000,0.000000,-0.107828,PAINTING,1,-1,AI,229,229,0.372554,0.001017,-0.001928,4.891197,-1.000000,0.926168,0.388646,0.000000,3.000000
1770790292.343213,112,0.033421,-246.824158,-3.999670,89.130882,2.353069,-248.823929,-3.969333,2.978965,4.891328,5.038383,0.150000,0.000000,0.000000,0.000000,-0.108672,PAINTING,1,-1,AI,229,229,0.374280,0.000831,0.004483,4.850170,21.714449,0.928351,0.393013,0.000000,2.000000
1770790292.372420,113,0.258791,-246.823044,-3.923321,89.133080,2.353389,-248.822815,-3.893061,2.978551,4.891328,5.040328,0.150000,0.000000,0.000000,0.000000,-0.108672,PAINTING,1,-1,AI,229,229,0.374280,0.000786,0.005755,4.843011,-1.000000,0.928351,0.393013,0.000000,2.000000
1770790292.404880,114,0.032682,-246.821945,-3.843465,89.135353,2.352409,-248.821716,-3.813284,2.978061,4.891328,5.042009,0.150000,0.000000,0.000000,0.000000,-0.108672,PAINTING,1,-1,AI,229,229,0.374280,0.000786,0.005841,4.843365,-1.000000,0.928351,0.393013,0.000000,2.000000
1770790292.671967,115,0.033093,-246.813171,-3.216670,89.154259,2.355804,-248.812958,-3.187149,2.997763,4.891328,5.043488,0.150000,0.000000,0.000000,0.000000,-0.108672,PAINTING,1,-1,AI,229,229,0.380843,0.000699,0.008208,4.840561,18.369198,0.938458,0.406114,0.000000,2.000000
1770790292.703472,116,0.265454,-246.812149,-3.140633,89.156616,2.355942,-248.811935,-3.111195,2.997258,4.870684,5.044790,0.150000,0.000000,0.000000,0.000000,-0.129316,PAINTING,1,-1,AI,229,229,0.380843,0.000692,0.008445,4.839997,-1.000000,0.938458,0.406114,0.000000,2.000000
1770790292.737062,117,0.033476,-246.810974,-3.054742,89.159241,2.353535,-248.810760,-3.025395,2.996737,4.846767,5.047917,0.150000,0.000000,0.000000,0.000000,-0.153233,PAINTING,1,-1,AI,229,229,0.380843,0.000692,0.008518,4.840636,-1.000000,0.938458,0.406114,0.000000,2.000000
1770790293.000618,118,0.033053,-246.802902,-2.445205,89.178848,2.347480,-248.802704,-2.416542,3.019399,4.846767,5.052222,0.150000,0.000000,0.000000,0.000000,-0.153233,PAINTING,1,-1,AI,229,229,0.378791,0.000864,0.004090,4.883152,18.287897,0.933276,0.471616,0.000000,3.000000
1770790293.029553,119,0.259347,-246.801971,-2.369280,89.181259,2.350379,-248.801773,-2.340702,3.018848,4.846767,5.055149,0.150000,0.000000,0.000000,0.000000,-0.153233,PAINTING,1,-1,AI,229,229,0.378791,0.000796,0.005938,4.872207,-1.000000,0.933276,0.471616,0.000000,3.000000
1770790293.062590,120,0.033207,-246.800919,-2.288834,89.184067,2.350147,-248.800720,-2.260353,3.018281,4.846767,5.057725,0.150000,0.000000,0.000000,0.000000,-0.153233,PAINTING,1,-1,AI,229,229,0.378791,0.000796,0.006017,4.872592,-1.000000,0.933276,0.471616,0.000000,3.000000
1770790293.325539,121,0.033235,-246.793106,-1.673210,89.206314,2.352609,-248.792908,-1.645506,3.021973,4.843188,5.059992,0.150000,0.000000,0.000000,0.000000,-0.156812,PAINTING,1,-1,AI,229,229,0.382835,0.000518,0.013402,4.833233,17.798662,0.941335,0.484716,0.000000,2.000000
1770790293.355287,122,0.258897,-246.792145,-1.594785,89.209290,2.353221,-248.791962,-1.567185,3.021330,4.841823,5.062331,0.150000,0.000000,0.000000,0.000000,-0.158177,PAINTING,1,-1,AI,229,229,0.382835,0.000453,0.015132,4.823438,-1.000000,0.941335,0.484716,0.000000,2.000000
1770790293.389218,123,0.033388,-246.791168,-1.515782,89.212242,2.353132,-248.790985,-1.488285,3.020732,4.840598,5.064391,0.150000,0.000000,0.000000,0.000000,-0.159402,PAINTING,1,-1,AI,229,229,0.382835,0.000453,0.015152,4.824518,-1.000000,0.941335,0.484716,0.000000,2.000000
1770790293.656338,124,0.033274,-246.783905,-0.913018,89.234573,2.351269,-248.783722,-0.886301,3.036282,4.840598,5.066272,0.150000,0.000000,0.000000,0.000000,-0.159402,PAINTING,1,-1,AI,229,229,0.377087,0.000492,0.013886,4.843136,18.470287,0.930268,0.519651,0.000000,3.000000
1770790293.685693,125,0.263849,-246.783005,-0.840911,89.237488,2.352818,-248.782822,-0.814295,3.035730,4.841886,5.067884,0.150000,0.000000,0.000000,0.000000,-0.158114,PAINTING,1,-1,AI,229,229,0.377087,0.000492,0.013906,4.844074,-1.000000,0.930268,0.519651,0.000000,3.000000
1770790293.717640,126,0.032605,-246.781967,-0.754515,89.240860,2.349948,-248.781784,-0.728017,3.035056,4.842540,5.069178,0.150000,0.000000,0.000000,0.000000,-0.157460,PAINTING,1,-1,AI,229,229,0.377087,0.000472,0.014444,4.841945,-1.000000,0.930268,0.519651,0.000000,3.000000
1770790293.984877,127,0.033308,-246.774948,-0.132631,89.265594,2.352654,-248.774780,-0.106996,3.055549,4.843605,5.070301,0.150000,0.000000,0.000000,0.000000,-0.156395,PAINTING,1,-1,AI,229,229,0.387243,0.000628,0.010507,4.876866,18.679142,0.943268,0.493450,0.000000,3.000000
1770790294.015445,128,0.264451,-246.774155,-0.059848,89.268570,2.353887,-248.773987,-0.034317,3.054906,4.843605,5.071210,0.150000,0.000000,0.000000,0.000000,-0.156395,PAINTING,1,-1,AI,229,229,0.387243,0.000562,0.012282,4.866547,-1.000000,0.943268,0.493450,0.000000,3.000000
1770790294.048845,129,0.033484,-246.773178,0.025008,89.272003,2.350861,-248.773010,0.050419,3.054232,4.843605,5.072049,0.150000,0.000000,0.000000,0.000000,-0.156395,PAINTING,1,-1,AI,229,229,0.387243,0.000562,0.012317,4.867483,-1.000000,0.943268,0.493450,0.000000,3.000000
1770790294.310557,130,0.032480,-246.766525,0.649341,89.298523,2.356550,-248.766373,0.673826,3.059220,4.843605,5.072786,0.150000,0.000000,0.000000,0.000000,-0.156395,PAINTING,1,-1,AI,229,229,0.382076,0.000364,0.017116,4.851363,18.620253,0.940750,0.484716,0.000000,2.000000
1770790294.341043,131,0.259274,-246.765701,0.723498,89.301689,2.356429,-248.765549,0.747873,3.058607,4.847718,5.073436,0.150000,0.000000,0.000000,0.000000,-0.152282,PAINTING,1,-1,AI,229,229,0.382076,0.000358,0.017263,4.851609,-1.000000,0.940750,0.484716,0.000000,2.000000
1770790294.375061,132,0.033279,-246.764877,0.801443,89.305099,2.356370,-248.764725,0.825699,3.057918,4.851486,5.073612,0.150000,0.000000,0.000000,0.000000,-0.148514,PAINTING,1,-1,AI,229,229,0.382076,0.000358,0.017259,4.852825,-1.000000,0.940750,0.484716,0.000000,2.000000
1770790294.635108,133,0.032354,-246.758713,1.413849,89.331909,2.351591,-248.758575,1.437169,3.081646,4.852217,5.073554,0.150000,0.000000,0.000000,0.000000,-0.147783,PAINTING,1,-1,AI,229,229,0.383434,0.000363,0.015676,4.879363,18.881083,0.938808,0.467249,0.000000,3.000000
1770790294.666636,134,0.259263,-246.757965,1.492273,89.335594,2.352099,-248.757828,1.515464,3.080865,4.859686,5.073568,0.150000,0.000000,0.000000,0.000000,-0.140314,PAINTING,1,-1,AI,229,229,0.383434,0.000360,0.015746,4.879936,-1.000000,0.938808,0.467249,0.000000,3.000000
1770790294.700082,135,0.033559,-246.757248,1.570409,89.339249,2.352045,-248.757111,1.593473,3.080085,4.867015,5.072890,0.150000,0.000000,0.000000,0.000000,-0.132985,PAINTING,1,-1,AI,229,229,0.383434,0.000360,0.015738,4.880974,-1.000000,0.938808,0.467249,0.000000,3.000000
1770790294.977702,136,0.032848,-246.751358,2.190022,89.368431,2.348648,-248.751236,2.212067,3.091741,4.872174,5.071858,0.150000,0.000000,0.000000,0.000000,-0.127826,PAINTING,1,-1,AI,229,229,0.378829,0.000687,0.007167,4.941534,18.563747,0.929006,0.506550,0.000000,3.000000
1770790295.006502,137,0.274372,-246.750702,2.260610,89.371666,2.352364,-248.750580,2.282543,3.091082,4.873423,5.070719,0.150000,0.000000,0.000000,0.000000,-0.126577,PAINTING,1,-1,AI,229,229,0.378829,0.000634,0.008587,4.933217,-1.000000,0.929006,0.506550,0.000000,3.000000
1770790295.039546,138,0.033123,-246.749954,2.340508,89.375572,2.352388,-248.749832,2.362304,3.090317,4.879650,5.069783,0.150000,0.000000,0.000000,0.000000,-0.120350,PAINTING,1,-1,AI,229,229,0.378829,0.000634,0.008619,4.933776,-1.000000,0.929006,0.506550,0.000000,3.000000
1770790295.311214,139,0.033627,-246.744095,3.015020,89.409004,2.351794,-248.743988,3.035650,3.101575,4.880455,5.068405,0.150000,0.000000,0.000000,0.000000,-0.119545,PAINTING,1,-1,AI,229,229,0.380559,0.000481,0.011831,4.927126,23.169279,0.927895,0.519651,0.000000,3.000000
1770790295.347902,140,0.272259,-246.743454,3.096280,89.413116,2.350500,-248.743347,3.116766,3.100703,4.900848,5.067341,0.150000,0.000000,0.000000,0.000000,-0.099152,PAINTING,1,-1,AI,229,229,0.380559,0.000437,0.012980,4.920721,-1.000000,0.927895,0.519651,0.000000,3.000000
1770790295.380556,141,0.034311,-246.742783,3.178805,89.417290,2.348887,-248.742676,3.199145,3.099846,4.919894,5.064475,0.150000,0.000000,0.000000,0.000000,-0.080106,PAINTING,1,-1,AI,229,229,0.380559,0.000421,0.013386,4.919068,-1.000000,0.927895,0.519651,0.000000,3.000000
1770790295.653613,142,0.032642,-246.737762,3.801863,89.450287,2.353125,-248.737671,3.821051,3.106436,4.919894,5.060858,0.150000,0.000000,0.000000,0.000000,-0.080106,PAINTING,1,-1,AI,229,229,0.378566,0.000094,0.022387,4.868573,19.487619,0.929938,0.436681,0.000000,3.000000
1770790295.683456,143,0.270739,-246.737183,3.884084,89.454720,2.351544,-248.737091,3.903118,3.105487,4.919894,5.058362,0.150000,0.000000,0.000000,0.000000,-0.080106,PAINTING,1,-1,AI,229,229,0.378566,0.000094,0.022325,4.870196,-1.000000,0.929938,0.436681,0.000000,3.000000
1770790295.718992,144,0.034704,-246.736572,3.964784,89.459099,2.350637,-248.736481,3.983665,3.104615,4.919894,5.056165,0.150000,0.000000,0.000000,0.000000,-0.080106,PAINTING,1,-1,AI,229,229,0.378566,0.000079,0.022634,4.869523,-1.000000,0.929938,0.436681,0.000000,3.000000
1770790295.985411,145,0.032668,-246.732697,4.546887,89.490837,2.333574,-248.732620,4.564660,3.114762,4.919894,5.054231,0.150000,0.000000,0.000000,0.000000,-0.080106,PAINTING,1,-1,AI,229,229,0.375086,0.000126,0.020618,4.892470,18.671036,0.923073,0.401747,0.000000,2.000000
1770790296.013086,146,0.262728,-246.732239,4.617478,89.494980,2.338948,-248.732162,4.635107,3.113906,4.906408,5.052530,0.150000,0.000000,0.000000,0.000000,-0.093592,PAINTING,1,-1,AI,229,229,0.375086,0.000126,0.020563,4.893749,-1.000000,0.923073,0.401747,0.000000,2.000000
1770790296.045942,147,0.032670,-246.731735,4.695906,89.500099,2.344096,-248.731659,4.713355,3.112881,4.893110,5.052327,0.150000,0.000000,0.000000,0.000000,-0.106890,PAINTING,1,-1,AI,229,229,0.375086,0.000081,0.021673,4.887747,-1.000000,0.923073,0.401747,0.000000,2.000000
1770790296.310546,148,0.035974,-246.728043,5.305114,89.537697,2.350501,-248.727554,5.392538,3.128978,4.893110,5.052940,0.150000,0.000000,0.000000,0.000000,-0.106890,PAINTING,1,-1,AI,229,229,0.379319,0.000237,0.016181,4.934990,21.149874,0.914124,0.506550,0.000000,3.000000
1770790296.345014,149,0.258840,-246.727615,5.376562,89.542297,2.352133,-248.727127,5.465230,3.128045,4.893110,5.053001,0.150000,0.000000,0.000000,0.000000,-0.106890,PAINTING,1,-1,AI,229,229,0.379319,0.000237,0.016134,4.935991,-1.000000,0.914124,0.506550,0.000000,3.000000
1770790296.374506,150,0.033017,-246.727188,5.449416,89.546982,2.352133,-248.727127,5.465230,3.127264,4.893110,5.053054,0.150000,0.000000,0.000000,0.000000,-0.106890,PAINTING,1,-1,AI,229,229,0.379319,0.000192,0.017251,4.929698,-1.000000,0.914124,0.506550,0.000000,3.000000
1770790296.633082,151,0.033311,-246.723801,6.120904,89.588577,2.337112,-248.723755,6.135265,3.137166,4.893110,5.053101,0.150000,0.000000,0.000000,0.000000,-0.106890,PAINTING,1,-1,AI,229,229,0.380452,0.000314,0.013232,4.966225,18.608809,0.923458,0.445415,0.000000,3.000000
1770790296.665956,152,0.258307,-246.723450,6.195220,89.593170,2.343538,-248.723404,6.209420,3.136233,4.911723,5.053142,0.150000,0.000000,0.000000,0.000000,-0.088277,PAINTING,1,-1,AI,229,229,0.380452,0.000266,0.014441,4.959215,-1.000000,0.923458,0.445415,0.000000,3.000000
1770790296.701573,153,0.033511,-246.723450,6.195220,89.593170,2.340681,-248.723038,6.297369,3.135974,4.932344,5.051392,0.150000,0.000000,0.000000,0.000000,-0.067656,PAINTING,1,-1,AI,229,229,0.380452,0.000266,0.014441,4.959215,-1.000000,0.923458,0.445415,0.000000,3.000000
1770790296.970506,154,0.033274,-246.720642,6.889170,89.638725,2.343643,-248.720596,6.901781,3.140031,4.935491,5.048542,0.150000,0.000000,0.000000,0.000000,-0.064509,PAINTING,1,-1,AI,229,229,0.384436,0.000271,0.013035,4.978558,19.663095,0.933754,0.419214,0.000000,3.000000
1770790296.999592,155,0.267439,-246.720367,6.963802,89.643547,2.345892,-248.720322,6.976244,3.139038,4.947603,5.046474,0.150000,0.000000,0.000000,0.000000,-0.052397,PAINTING,1,-1,AI,229,229,0.384436,0.000271,0.012991,4.979331,-1.000000,0.933754,0.419214,0.000000,3.000000
1770790297.033586,156,0.033809,-246.720078,7.038890,89.648781,2.348842,-248.720047,7.051150,3.137983,4.959215,5.043605,0.150000,0.000000,0.000000,0.000000,-0.040785,PAINTING,1,-1,AI,229,229,0.384436,0.000261,0.013204,4.978474,-1.000000,0.933754,0.419214,0.000000,3.000000
1770790297.303544,157,0.033922,-246.718185,7.646566,89.689926,2.349402,-248.718155,7.657390,3.147950,4.962720,5.040401,0.150000,0.000000,0.000000,0.000000,-0.037280,PAINTING,1,-1,AI,229,229,0.380801,0.000481,0.006229,5.030689,17.810822,0.928522,0.406114,0.000000,2.000000
1770790297.331209,158,0.264199,-246.718002,7.716976,89.694672,2.346741,-248.717972,7.727634,3.146956,4.972350,5.037664,0.150000,0.000000,0.000000,0.000000,-0.027650,PAINTING,1,-1,AI,229,229,0.380801,0.000481,0.006214,5.030930,-1.000000,0.928522,0.406114,0.000000,2.000000
1770790297.364959,159,0.033698,-246.717789,7.795963,89.699814,2.347382,-248.717758,7.806441,3.145902,4.978516,5.034457,0.150000,0.000000,0.000000,0.000000,-0.021484,PAINTING,1,-1,AI,229,229,0.380801,0.000447,0.007081,5.025685,-1.000000,0.928522,0.406114,0.000000,2.000000
1770790297.631056,160,0.033129,-246.716522,8.392065,89.740578,2.344999,-248.716385,8.472710,3.147402,4.978944,5.031389,0.150000,0.000000,0.000000,0.000000,-0.021056,PAINTING,1,-1,AI,229,229,0.381763,0.000246,0.012100,4.996035,21.870375,0.932686,0.336245,0.000000,2.000000
1770790297.664986,161,0.262794,-246.716400,8.463827,89.745529,2.347919,-248.716248,8.549332,3.146378,4.987683,5.028870,0.150000,0.000000,0.000000,0.000000,-0.012317,PAINTING,1,-1,AI,229,229,0.381763,0.000246,0.012049,4.996696,-1.000000,0.932686,0.336245,0.000000,2.000000
1770790297.694788,162,0.033026,-246.716263,8.540646,89.751160,2.347919,-248.716248,8.549332,3.145431,4.995851,5.025830,0.150000,0.000000,0.000000,0.000000,-0.004149,PAINTING,1,-1,AI,229,229,0.381763,0.000235,0.012266,4.995667,-1.000000,0.932686,0.336245,0.000000,2.000000
1770790297.962122,163,0.033212,-246.715515,9.211414,89.798141,2.344088,-248.715500,9.218460,3.158421,4.996365,5.022685,0.150000,0.000000,0.000000,0.000000,-0.003635,PAINTING,1,-1,AI,229,229,0.384891,0.000316,0.008866,5.029003,18.582582,0.919634,0.436681,0.000000,3.000000
1770790297.991314,164,0.263612,-246.715469,9.286789,89.803947,2.347275,-248.715454,9.293633,3.157245,5.011190,5.020163,0.150000,0.000000,0.000000,0.000000,0.011190,PAINTING,1,-1,AI,229,229,0.384891,0.000312,0.008911,5.028825,-1.000000,0.919634,0.436681,0.000000,3.000000
1770790298.024036,165,0.032890,-246.715378,9.367441,89.810028,2.347734,-248.715363,9.374072,3.156054,5.027255,5.016538,0.150000,0.000000,0.000000,0.000000,0.027255,PAINTING,1,-1,AI,229,229,0.384891,0.000312,0.008855,5.029357,-1.000000,0.919634,0.436681,0.000000,3.000000
1770790298.279923,166,0.033292,-246.715363,9.945103,89.851418,2.336475,-248.715363,9.950289,3.152904,5.027255,5.012340,0.150000,0.000000,0.000000,0.000000,0.027255,PAINTING,1,-1,AI,229,229,0.381381,0.000052,0.015918,4.981497,18.013954,0.925416,0.353712,0.000000,2.000000
1770790298.308374,167,0.251229,-246.715378,10.019270,89.857010,2.340804,-248.715378,10.024261,3.151743,5.011190,5.009224,0.150000,0.000000,0.000000,0.000000,0.011190,PAINTING,1,-1,AI,229,229,0.381381,0.000052,0.015828,4.982463,-1.000000,0.925416,0.353712,0.000000,2.000000
1770790298.341808,168,0.033210,-246.715408,10.094325,89.862991,2.345032,-248.715408,10.099108,3.150537,4.996365,5.008024,0.150000,0.000000,0.000000,0.000000,-0.003635,PAINTING,1,-1,AI,229,229,0.381381,0.000014,0.016717,4.977229,-1.000000,0.925416,0.353712,0.000000,2.000000
1770790298.597752,169,0.033714,-246.715897,10.680520,89.905739,2.327624,-248.715897,10.683810,3.152852,4.996365,5.007813,0.150000,0.000000,0.000000,0.000000,-0.003635,PAINTING,1,-1,AI,229,229,0.385285,0.000284,0.007887,5.043315,20.103216,0.932920,0.393013,0.000000,2.000000
1770790298.626137,170,0.251148,-246.715988,10.752194,89.911377,2.337023,-248.715988,10.755288,3.151707,5.012761,5.007093,0.150000,0.000000,0.000000,0.000000,0.012761,PAINTING,1,-1,AI,229,229,0.385285,0.000284,0.007829,5.043668,-1.000000,0.932920,0.393013,0.000000,2.000000
