timestamp,frame,dt,veh_x,veh_y,veh_yaw,speed,nozzle_x,nozzle_y,nozzle_edge_dist,poly_edge_dist,driving_offset,steer_filter,steer_cmd,throttle_cmd,brake_cmd,lateral_error,paint_state,painting_enabled,dash_phase,perception_mode,ai_edge_pts,gt_edge_pts,road_mask_ratio,poly_coeff_a,poly_coeff_b,poly_coeff_c,inference_time_ms
1770743840.624248,77,0.252896,-246.949097,-13.322008,89.119057,2.350703,-248.948868,-13.291259,2.911233,5.113176,4.942456,0.150000,0.000000,0.000000,0.000000,0.113176,PAINTING,1,-1,AI,229,229,0.370219,0.001357,-0.027383,5.036630,-1.000000
1770743840.658458,78,0.033281,-246.949097,-13.322008,89.119057,2.347943,-248.947464,-13.205591,2.911324,5.070703,4.944119,0.150000,0.000000,0.000000,0.000000,0.070703,PAINTING,1,-1,AI,229,229,0.370219,0.001357,-0.027383,5.036630,-1.000000
1770743840.905377,79,0.034073,-246.939621,-12.730730,89.111641,2.350793,-248.938126,-12.620896,2.916504,5.070072,4.948112,0.150000,0.000000,0.000000,0.000000,0.070072,PAINTING,1,-1,AI,229,229,0.368753,0.001498,-0.031297,5.066386,20.143270
1770743840.934526,80,0.242458,-246.938370,-12.651934,89.110809,2.350793,-248.938126,-12.620896,2.916642,5.068229,4.950157,0.150000,0.000000,0.000000,0.000000,0.068229,PAINTING,1,-1,AI,229,229,0.368753,0.001498,-0.031046,5.063957,-1.000000
1770743840.967155,81,0.032955,-246.937149,-12.573252,89.110062,2.351326,-248.936905,-12.542189,2.916764,5.065172,4.952111,0.150000,0.000000,0.000000,0.000000,0.065172,PAINTING,1,-1,AI,229,229,0.368753,0.001463,-0.029894,5.055846,-1.000000
1770743841.209821,82,0.032440,-246.927963,-12.002542,89.105888,2.349940,-248.927719,-11.971333,2.923391,5.065172,4.954057,0.150000,0.000000,0.000000,0.000000,0.065172,PAINTING,1,-1,AI,229,229,0.369024,0.001777,-0.037461,5.106023,20.720720
1770743841.238953,83,0.239087,-246.926636,-11.920522,89.105400,2.349197,-248.926392,-11.889296,2.923528,5.065172,4.955660,0.150000,0.000000,0.000000,0.000000,0.065172,PAINTING,1,-1,AI,229,229,0.369024,0.001777,-0.037161,5.103008,-1.000000
1770743841.271728,84,0.032746,-246.925171,-11.826858,89.104584,2.341080,-248.924927,-11.795603,2.923666,5.065172,4.957070,0.150000,0.000000,0.000000,0.000000,0.065172,PAINTING,1,-1,AI,229,229,0.369024,0.001742,-0.035914,5.093897,-1.000000
1770743841.531367,85,0.033052,-246.915466,-11.217199,89.102455,2.342888,-248.915222,-11.185870,2.922554,5.059901,4.958312,0.150000,0.000000,0.000000,0.000000,0.059901,PAINTING,1,-1,AI,229,229,0.368321,0.001524,-0.029202,5.050120,19.154310
1770743841.560463,86,0.255848,-246.914215,-11.140290,89.102440,2.346133,-248.913971,-11.108961,2.922600,5.059901,4.959910,0.150000,0.000000,0.000000,0.000000,0.059901,PAINTING,1,-1,AI,229,229,0.368321,0.001524,-0.028967,5.047929,-1.000000
1770743841.594543,87,0.033685,-246.912811,-11.053104,89.102440,2.344259,-248.912567,-11.021775,2.922646,5.059901,4.961127,0.150000,0.000000,0.000000,0.000000,0.059901,PAINTING,1,-1,AI,229,229,0.368321,0.001535,-0.028980,5.047197,-1.000000
1770743841.837878,88,0.032591,-246.903961,-10.482859,89.104706,2.352758,-248.903717,-10.451609,2.931709,5.059901,4.962197,0.150000,0.000000,0.000000,0.000000,0.059901,PAINTING,1,-1,AI,229,229,0.370025,0.001433,-0.023788,5.010061,18.436432
1770743841.868885,89,0.241842,-246.902710,-10.403771,89.104912,2.352607,-248.902466,-10.372528,2.931693,5.052983,4.963140,0.150000,0.000000,0.000000,0.000000,0.052983,PAINTING,1,-1,AI,229,229,0.370025,0.001433,-0.023565,5.008204,-1.000000
1770743841.902959,90,0.034031,-246.901520,-10.326063,89.105270,2.353027,-248.901276,-10.294832,2.931601,5.049024,4.964633,0.150000,0.000000,0.000000,0.000000,0.049024,PAINTING,1,-1,AI,229,229,0.370025,0.001433,-0.023361,5.006437,-1.000000
1770743842.147801,91,0.033137,-246.892578,-9.739943,89.108673,2.350685,-248.892334,-9.708831,2.931507,5.047563,4.966078,0.150000,0.000000,0.000000,0.000000,0.047563,PAINTING,1,-1,AI,229,229,0.371394,0.001478,-0.023369,5.006251,18.127203
1770743842.176721,92,0.240747,-246.892578,-9.739943,89.108673,2.351083,-248.891144,-9.630010,2.931461,5.028629,4.967347,0.150000,0.000000,0.000000,0.000000,0.028629,PAINTING,1,-1,AI,229,229,0.371394,0.001478,-0.023369,5.006251,-1.000000
1770743842.210032,93,0.033719,-246.891388,-9.661101,89.109245,2.351083,-248.891144,-9.630010,2.931369,5.009132,4.970230,0.150000,0.000000,0.000000,0.000000,0.009132,PAINTING,1,-1,AI,229,229,0.371394,0.001478,-0.023146,5.004382,-1.000000
1770743842.463311,94,0.032500,-246.881500,-9.007247,89.115662,2.353563,-248.881256,-8.976379,2.933028,5.007320,4.973956,0.150000,0.000000,0.000000,0.000000,0.007320,PAINTING,1,-1,AI,229,229,0.372861,0.001430,-0.020678,4.990426,23.299932
1770743842.493338,95,0.249238,-246.881500,-9.007247,89.115662,2.349269,-248.879929,-8.887425,2.932982,5.006344,4.976707,0.150000,0.000000,0.000000,0.000000,0.006344,PAINTING,1,-1,AI,229,229,0.372861,0.001430,-0.020678,4.990426,-1.000000
1770743842.525193,96,0.033104,-246.880173,-8.918262,89.116562,2.349269,-248.879929,-8.887425,2.932828,5.006251,4.979157,0.150000,0.000000,0.000000,0.000000,0.006251,PAINTING,1,-1,AI,229,229,0.372861,0.001407,-0.019834,4.984747,-1.000000
1770743842.787444,97,0.032576,-246.870224,-8.260354,89.124352,2.352723,-248.869995,-8.229790,2.940208,5.005317,4.981286,0.150000,0.000000,0.000000,0.000000,0.005317,PAINTING,1,-1,AI,229,229,0.371173,0.001279,-0.014896,4.953104,20.953655
1770743842.816858,98,0.259411,-246.869064,-8.180207,89.125420,2.352173,-248.868835,-8.149680,2.939963,4.997404,4.983247,0.150000,0.000000,0.000000,0.000000,-0.002596,PAINTING,1,-1,AI,229,229,0.371173,0.001281,-0.014758,4.952158,-1.000000
1770743842.850621,99,0.032657,-246.867706,-8.091591,89.126396,2.347079,-248.867477,-8.061097,2.939810,4.990426,4.985698,0.150000,0.000000,0.000000,0.000000,-0.009574,PAINTING,1,-1,AI,229,229,0.371173,0.001281,-0.014548,4.950867,-1.000000
1770743843.101195,100,0.033251,-246.859375,-7.522638,89.135704,2.353448,-248.859146,-7.492470,2.943893,4.987586,4.988240,0.150000,0.000000,0.000000,0.000000,-0.012414,PAINTING,1,-1,AI,229,229,0.370065,0.001203,-0.011423,4.930188,21.167994
1770743843.132667,101,0.249305,-246.858185,-7.442384,89.137131,2.353255,-248.857956,-7.412266,2.943647,4.968925,4.990498,0.150000,0.000000,0.000000,0.000000,-0.031075,PAINTING,1,-1,AI,229,229,0.370065,0.001167,-0.010321,4.923387,-1.000000
1770743843.164332,102,0.032391,-246.856979,-7.359607,89.138496,2.351496,-248.856750,-7.329536,2.943372,4.952631,4.994174,0.150000,0.000000,0.000000,0.000000,-0.047369,PAINTING,1,-1,AI,229,229,0.370065,0.001167,-0.010152,4.922500,-1.000000
1770743843.417954,103,0.033119,-246.848679,-6.776373,89.149544,2.353883,-248.848465,-6.746687,2.955434,4.952604,4.998302,0.150000,0.000000,0.000000,0.000000,-0.047396,PAINTING,1,-1,AI,229,229,0.372394,0.001337,-0.014072,4.953050,19.712210
1770743843.449668,104,0.251152,-246.847488,-6.692048,89.151215,2.351951,-248.847275,-6.662421,2.955097,4.951512,5.001351,0.150000,0.000000,0.000000,0.000000,-0.048488,PAINTING,1,-1,AI,229,229,0.372394,0.001315,-0.013289,4.948126,-1.000000
1770743843.484455,105,0.033178,-246.847488,-6.692048,89.151215,2.344599,-248.846008,-6.570704,2.955006,4.949496,5.004137,0.150000,0.000000,0.000000,0.000000,-0.050504,PAINTING,1,-1,AI,229,229,0.372394,0.001315,-0.013289,4.948126,-1.000000
1770743843.733186,106,0.033298,-246.838318,-6.035311,89.165222,2.353575,-248.838104,-6.006173,2.966364,4.948126,5.006744,0.150000,0.000000,0.000000,0.000000,-0.051874,PAINTING,1,-1,AI,229,229,0.371576,0.001087,-0.006957,4.915735,20.861149
1770743843.764623,107,0.249007,-246.837204,-5.956633,89.167046,2.353926,-248.836990,-5.927558,2.966027,4.939157,5.009096,0.150000,0.000000,0.000000,0.000000,-0.060843,PAINTING,1,-1,AI,229,229,0.371576,0.001049,-0.005834,4.908974,-1.000000
1770743843.799402,108,0.034024,-246.836166,-5.878229,89.168907,2.353919,-248.835953,-5.849219,2.965629,4.926788,5.011978,0.150000,0.000000,0.000000,0.000000,-0.073212,PAINTING,1,-1,AI,229,229,0.371576,0.001049,-0.005702,4.908421,-1.000000
1770743844.060054,109,0.033650,-246.828400,-5.297963,89.183022,2.349121,-248.828201,-5.269446,2.977750,4.922944,5.015379,0.150000,0.000000,0.000000,0.000000,-0.077056,PAINTING,1,-1,AI,229,229,0.372696,0.000938,-0.002014,4.890418,19.682169
1770743844.089578,110,0.257999,-246.827438,-5.224814,89.184647,2.351186,-248.827240,-5.196354,2.977398,4.919118,5.018295,0.150000,0.000000,0.000000,0.000000,-0.080882,PAINTING,1,-1,AI,229,229,0.372696,0.000938,-0.001905,4.890194,-1.000000
1770743844.122575,111,0.032438,-246.826340,-5.142143,89.186859,2.351119,-248.826141,-5.113760,2.976939,4.912354,5.021090,0.150000,0.000000,0.000000,0.000000,-0.087646,PAINTING,1,-1,AI,229,229,0.372696,0.000930,-0.001584,4.888676,-1.000000
1770743844.376852,112,0.033765,-246.818817,-4.571467,89.201622,2.347330,-248.817719,-4.473569,2.989930,4.912354,5.024062,0.150000,0.000000,0.000000,0.000000,-0.087646,PAINTING,1,-1,AI,229,229,0.374253,0.001160,-0.006932,4.928004,19.743919
1770743844.405826,113,0.248355,-246.817917,-4.501365,89.203690,2.347330,-248.817719,-4.473569,2.989577,4.912354,5.026433,0.150000,0.000000,0.000000,0.000000,-0.087646,PAINTING,1,-1,AI,229,229,0.374253,0.001160,-0.006805,4.927448,-1.000000
1770743844.443754,114,0.033518,-246.816895,-4.422692,89.205460,2.347450,-248.815552,-4.310031,2.989194,4.912003,5.028520,0.150000,0.000000,0.000000,0.000000,-0.087997,PAINTING,1,-1,AI,229,229,0.374253,0.001088,-0.004777,4.915032,-1.000000
1770743844.698452,115,0.036971,-246.808411,-3.765035,89.223907,2.352249,-248.808228,-3.737946,2.987319,4.908697,5.030390,0.150000,0.000000,0.000000,0.000000,-0.091303,PAINTING,1,-1,AI,229,229,0.378631,0.000763,0.004870,4.857295,19.384384
1770743844.729080,116,0.253528,-246.807358,-3.681779,89.226250,2.351158,-248.807175,-3.654771,2.986860,4.899419,5.032340,0.150000,0.000000,0.000000,0.000000,-0.100581,PAINTING,1,-1,AI,229,229,0.378631,0.000745,0.005430,4.854649,-1.000000
1770743844.764179,117,0.033648,-246.806320,-3.596868,89.228600,2.348707,-248.806137,-3.569942,2.986355,4.890306,5.034828,0.150000,0.000000,0.000000,0.000000,-0.109694,PAINTING,1,-1,AI,229,229,0.378631,0.000745,0.005515,4.855005,-1.000000
1770743845.016804,118,0.032918,-246.799667,-3.043337,89.245483,2.352928,-248.799500,-3.017000,3.000764,4.889435,5.037559,0.150000,0.000000,0.000000,0.000000,-0.110565,PAINTING,1,-1,AI,229,229,0.382694,0.000821,0.003433,4.879494,21.233797
1770743845.045514,119,0.250799,-246.798721,-2.966115,89.248024,2.353525,-248.798553,-2.939867,3.000274,4.884085,5.039717,0.150000,0.000000,0.000000,0.000000,-0.115915,PAINTING,1,-1,AI,229,229,0.382694,0.000765,0.004963,4.870573,-1.000000
1770743845.078451,120,0.032668,-246.797745,-2.882689,89.250664,2.351593,-248.797577,-2.856533,2.999722,4.875184,5.042098,0.150000,0.000000,0.000000,0.000000,-0.124816,PAINTING,1,-1,AI,229,229,0.382694,0.000765,0.005044,4.870873,-1.000000
1770743845.325263,121,0.033687,-246.791306,-2.323334,89.268806,2.351662,-248.791138,-2.297812,3.002945,4.870723,5.044856,0.150000,0.000000,0.000000,0.000000,-0.129277,PAINTING,1,-1,AI,229,229,0.376066,0.000631,0.009591,4.840416,19.666433
1770743845.353627,122,0.241773,-246.790405,-2.246610,89.271530,2.352492,-248.790237,-2.221182,3.002409,4.863934,5.047390,0.150000,0.000000,0.000000,0.000000,-0.136066,PAINTING,1,-1,AI,229,229,0.376066,0.000631,0.009640,4.841075,-1.000000
1770743845.386468,123,0.032767,-246.789444,-2.158835,89.274399,2.348347,-248.789276,-2.133507,3.001782,4.856150,5.050112,0.150000,0.000000,0.000000,0.000000,-0.143850,PAINTING,1,-1,AI,229,229,0.376066,0.000555,0.011694,4.829219,-1.000000
1770743845.631910,124,0.033274,-246.783249,-1.602961,89.294060,2.351506,-248.783096,-1.578319,3.019486,4.854827,5.053010,0.150000,0.000000,0.000000,0.000000,-0.145173,PAINTING,1,-1,AI,229,229,0.378685,0.000603,0.010016,4.853939,19.689798
1770743845.659512,125,0.239543,-246.782440,-1.526357,89.296989,2.352462,-248.782288,-1.501818,3.018858,4.854610,5.055407,0.150000,0.000000,0.000000,0.000000,-0.145390,PAINTING,1,-1,AI,229,229,0.378685,0.000603,0.010057,4.854572,-1.000000
1770743845.693616,126,0.034427,-246.781570,-1.441038,89.300041,2.349858,-248.781418,-1.416605,3.018170,4.854255,5.057489,0.150000,0.000000,0.000000,0.000000,-0.145745,PAINTING,1,-1,AI,229,229,0.378685,0.000565,0.011099,4.849010,-1.000000
1770743845.951092,127,0.033205,-246.775558,-0.865048,89.321922,2.352327,-248.775421,-0.841379,3.025816,4.853683,5.059348,0.150000,0.000000,0.000000,0.000000,-0.146317,PAINTING,1,-1,AI,229,229,0.376897,0.000511,0.012047,4.853427,18.301487
1770743845.978919,128,0.252111,-246.774841,-0.791281,89.324776,2.353285,-248.774704,-0.767712,3.025189,4.853683,5.061026,0.150000,0.000000,0.000000,0.000000,-0.146317,PAINTING,1,-1,AI,229,229,0.376897,0.000511,0.012072,4.854159,-1.000000
1770743846.012154,129,0.033190,-246.774017,-0.709952,89.327965,2.352772,-248.773880,-0.686494,3.024515,4.851218,5.062482,0.150000,0.000000,0.000000,0.000000,-0.148782,PAINTING,1,-1,AI,229,229,0.376897,0.000466,0.013261,4.847707,-1.000000
1770743846.267892,130,0.033797,-246.767670,-0.075056,89.352440,2.354755,-248.767548,-0.052452,3.045559,4.851218,5.063999,0.150000,0.000000,0.000000,0.000000,-0.148782,PAINTING,1,-1,AI,229,229,0.381880,0.000557,0.010264,4.879976,21.097422
1770743846.298700,131,0.251488,-246.766846,0.010259,89.355614,2.351480,-248.766724,0.032752,3.044901,4.853683,5.065246,0.150000,0.000000,0.000000,0.000000,-0.146317,PAINTING,1,-1,AI,229,229,0.381880,0.000495,0.011939,4.870412,-1.000000
1770743846.333056,132,0.033330,-246.766846,0.010259,89.355614,2.349835,-248.765915,0.115386,3.044779,4.854049,5.066107,0.150000,0.000000,0.000000,0.000000,-0.145951,PAINTING,1,-1,AI,229,229,0.381880,0.000495,0.011939,4.870412,-1.000000
1770743846.583678,133,0.032784,-246.760696,0.649745,89.381638,2.354686,-248.760574,0.671330,3.058161,4.854366,5.066918,0.150000,0.000000,0.000000,0.000000,-0.145634,PAINTING,1,-1,AI,229,229,0.382827,0.000333,0.016054,4.857686,19.781351
1770743846.612540,134,0.248495,-246.759949,0.726474,89.384834,2.354883,-248.759827,0.747947,3.057549,4.854366,5.067615,0.150000,0.000000,0.000000,0.000000,-0.145634,PAINTING,1,-1,AI,229,229,0.382827,0.000260,0.017961,4.846801,-1.000000
1770743846.645681,135,0.033414,-246.759232,0.809762,89.388306,2.352937,-248.759125,0.831114,3.056784,4.853793,5.068239,0.150000,0.000000,0.000000,0.000000,-0.146207,PAINTING,1,-1,AI,229,229,0.382827,0.000260,0.017943,4.848116,-1.000000
1770743846.894853,136,0.033319,-246.754150,1.378347,89.411827,2.353860,-248.754044,1.398878,3.073313,4.855923,5.068843,0.150000,0.000000,0.000000,0.000000,-0.144077,PAINTING,1,-1,AI,229,229,0.387606,0.000452,0.011409,4.904989,19.176006
1770743846.922925,137,0.244222,-246.753510,1.453450,89.415108,2.354604,-248.753403,1.473866,3.072624,4.864049,5.069150,0.150000,0.000000,0.000000,0.000000,-0.135951,PAINTING,1,-1,AI,229,229,0.387606,0.000452,0.011419,4.905715,-1.000000
1770743846.956688,138,0.033293,-246.752808,1.535443,89.418579,2.353455,-248.752701,1.555738,3.071920,4.870412,5.068717,0.150000,0.000000,0.000000,0.000000,-0.129588,PAINTING,1,-1,AI,229,229,0.387606,0.000437,0.011832,4.904005,-1.000000
1770743847.214607,139,0.032917,-246.748276,2.094858,89.443176,2.354911,-248.747604,2.188407,3.084817,4.875194,5.068017,0.150000,0.000000,0.000000,0.000000,-0.124806,PAINTING,1,-1,AI,229,229,0.380244,0.000637,0.007106,4.940630,18.990993
1770743847.243680,140,0.253108,-246.747696,2.169083,89.446388,2.354717,-248.746994,2.266610,3.084128,4.887209,5.067171,0.150000,0.000000,0.000000,0.000000,-0.112791,PAINTING,1,-1,AI,229,229,0.380244,0.000637,0.007145,4.941017,-1.000000
1770743847.275951,141,0.032945,-246.747086,2.247409,89.449905,2.354717,-248.746994,2.266610,3.083531,4.904497,5.065445,0.150000,0.000000,0.000000,0.000000,-0.095503,PAINTING,1,-1,AI,229,229,0.380244,0.000569,0.008964,4.930210,-1.000000
1770743847.541260,142,0.032871,-246.742218,2.890854,89.479561,2.354096,-248.742142,2.909020,3.092703,4.905352,5.062700,0.150000,0.000000,0.000000,0.000000,-0.094648,PAINTING,1,-1,AI,229,229,0.376164,0.000583,0.007135,4.956989,22.094965
1770743847.571198,143,0.262892,-246.741638,2.970800,89.483299,2.353323,-248.741562,2.988837,3.091938,4.917963,5.060824,0.150000,0.000000,0.000000,0.000000,-0.082037,PAINTING,1,-1,AI,229,229,0.376164,0.000526,0.008648,4.948067,-1.000000
1770743847.604139,144,0.033152,-246.741043,3.055490,89.487160,2.350352,-248.740967,3.073391,3.091143,4.935420,5.057993,0.150000,0.000000,0.000000,0.000000,-0.064580,PAINTING,1,-1,AI,229,229,0.376164,0.000526,0.008669,4.948631,-1.000000
1770743847.886718,145,0.033304,-246.736420,3.737815,89.520226,2.351112,-248.736343,3.754562,3.093874,4.935420,5.054280,0.150000,0.000000,0.000000,0.000000,-0.064580,PAINTING,1,-1,AI,229,229,0.375972,0.000335,0.014444,4.911828,19.752741
1770743847.916171,146,0.277699,-246.735916,3.815753,89.524178,2.351789,-248.735840,3.832362,3.093063,4.935420,5.051642,0.150000,0.000000,0.000000,0.000000,-0.064580,PAINTING,1,-1,AI,229,229,0.375972,0.000337,0.014366,4.913183,-1.000000
1770743847.949946,147,0.032876,-246.735397,3.893318,89.528198,2.352232,-248.735336,3.909787,3.092268,4.935420,5.049319,0.150000,0.000000,0.000000,0.000000,-0.064580,PAINTING,1,-1,AI,229,229,0.375972,0.000301,0.015296,4.908243,-1.000000
1770743848.206930,148,0.033244,-246.732025,4.462093,89.558418,2.353282,-248.731964,4.477507,3.105958,4.935420,5.047276,0.150000,0.000000,0.000000,0.000000,-0.064580,PAINTING,1,-1,AI,229,229,0.377089,0.000011,0.022809,4.870858,19.435406
1770743848.235334,149,0.253857,-246.731598,4.532810,89.562302,2.354137,-248.731537,4.548089,3.105193,4.921696,5.045478,0.150000,0.000000,0.000000,0.000000,-0.078304,PAINTING,1,-1,AI,229,229,0.377089,-0.000044,0.024188,4.863248,-1.000000
1770743848.268968,150,0.033195,-246.731171,4.614944,89.566994,2.353782,-248.731110,4.630059,3.104215,4.912506,5.045212,0.150000,0.000000,0.000000,0.000000,-0.087494,PAINTING,1,-1,AI,229,229,0.377089,-0.000044,0.024099,4.865024,-1.000000
1770743848.522174,151,0.032767,-246.728027,5.238105,89.601555,2.350426,-248.727982,5.252014,3.118941,4.912506,5.045368,0.150000,0.000000,0.000000,0.000000,-0.087494,PAINTING,1,-1,AI,229,229,0.378933,0.000293,0.012911,4.955169,20.972967
1770743848.552953,152,0.250344,-246.728027,5.238105,89.601555,2.350976,-248.727631,5.331024,3.118743,4.912506,5.045173,0.150000,0.000000,0.000000,0.000000,-0.087494,PAINTING,1,-1,AI,229,229,0.378933,0.000293,0.012911,4.955169,-1.000000
1770743848.588315,153,0.033359,-246.727676,5.317278,89.606224,2.351189,-248.727249,5.408847,3.117810,4.912506,5.045002,0.150000,0.000000,0.000000,0.000000,-0.087494,PAINTING,1,-1,AI,229,229,0.378933,0.000239,0.014300,4.947016,-1.000000
1770743848.840960,154,0.034137,-246.725098,5.933062,89.643341,2.355212,-248.725052,5.945512,3.124786,4.912506,5.044851,0.150000,0.000000,0.000000,0.000000,-0.087494,PAINTING,1,-1,AI,229,229,0.378664,0.000137,0.016874,4.932379,19.107819
1770743848.869344,155,0.250280,-246.724792,6.010486,89.648048,2.355293,-248.724762,6.022771,3.123808,4.919694,5.044719,0.150000,0.000000,0.000000,0.000000,-0.080306,PAINTING,1,-1,AI,229,229,0.378664,0.000093,0.017970,4.926206,-1.000000
1770743848.902779,156,0.033490,-246.724533,6.088005,89.652740,2.354843,-248.724503,6.100127,3.122814,4.926791,5.043912,0.150000,0.000000,0.000000,0.000000,-0.073209,PAINTING,1,-1,AI,229,229,0.378664,0.000093,0.017902,4.927375,-1.000000
1770743849.153134,157,0.033116,-246.722534,6.709828,89.690689,2.353664,-248.722504,6.720625,3.126358,4.929877,5.042780,0.150000,0.000000,0.000000,0.000000,-0.070123,PAINTING,1,-1,AI,229,229,0.382199,0.000112,0.016675,4.942858,20.106316
1770743849.183952,158,0.247367,-246.722321,6.780045,89.694389,2.347071,-248.722290,6.790713,3.125579,4.935052,5.041742,0.150000,0.000000,0.000000,0.000000,-0.064948,PAINTING,1,-1,AI,229,229,0.382199,0.000075,0.017598,4.937725,-1.000000
1770743849.217480,159,0.032928,-246.722122,6.860247,89.699036,2.347788,-248.722092,6.870752,3.124585,4.938313,5.040444,0.150000,0.000000,0.000000,0.000000,-0.061687,PAINTING,1,-1,AI,229,229,0.382199,0.000075,0.017529,4.938901,-1.000000
1770743849.476356,160,0.033061,-246.720596,7.478236,89.738083,2.348794,-248.720581,7.487378,3.129504,4.940879,5.039175,0.150000,0.000000,0.000000,0.000000,-0.059121,PAINTING,1,-1,AI,229,229,0.381817,0.000183,0.013510,4.972196,18.812180
1770743849.507873,161,0.257390,-246.720459,7.556789,89.742844,2.349470,-248.720444,7.565766,3.128495,4.940879,5.037928,0.150000,0.000000,0.000000,0.000000,-0.059121,PAINTING,1,-1,AI,229,229,0.381817,0.000155,0.014186,4.968424,-1.000000
1770743849.540302,162,0.033033,-246.720459,7.556789,89.742844,2.348090,-248.720306,7.650053,3.128251,4.940879,5.036924,0.150000,0.000000,0.000000,0.000000,-0.059121,PAINTING,1,-1,AI,229,229,0.381817,0.000155,0.014186,4.968424,-1.000000
1770743849.797254,163,0.032675,-246.719467,8.180740,89.782585,2.348445,-248.719452,8.188330,3.140678,4.940879,5.036041,0.150000,0.000000,0.000000,0.000000,-0.059121,PAINTING,1,-1,AI,229,229,0.384947,0.000291,0.010306,5.000918,20.367622
1770743849.825137,164,0.252750,-246.719330,8.261548,89.787582,2.348605,-248.719315,8.268963,3.139670,4.955641,5.035263,0.150000,0.000000,0.000000,0.000000,-0.044359,PAINTING,1,-1,AI,229,229,0.384947,0.000247,0.011423,4.994283,-1.000000
1770743849.858760,165,0.033185,-246.719254,8.342161,89.792786,2.349015,-248.719238,8.349394,3.138586,4.968424,5.033162,0.150000,0.000000,0.000000,0.000000,-0.031576,PAINTING,1,-1,AI,229,229,0.384947,0.000247,0.011371,4.994977,-1.000000
1770743850.110373,166,0.033690,-246.718887,8.900750,89.829155,2.352358,-248.718811,8.985303,3.148467,4.970310,5.030617,0.150000,0.000000,0.000000,0.000000,-0.029690,PAINTING,1,-1,AI,229,229,0.383078,0.000504,0.003813,5.047533,20.699024
1770743850.139710,167,0.246967,-246.718826,8.979523,89.834396,2.353183,-248.718765,9.059891,3.147413,4.983239,5.028656,0.150000,0.000000,0.000000,0.000000,-0.016761,PAINTING,1,-1,AI,229,229,0.383078,0.000504,0.003801,5.047661,-1.000000
1770743850.171707,168,0.032421,-246.718781,9.054284,89.839386,2.353183,-248.718765,9.059891,3.146588,4.994630,5.025758,0.150000,0.000000,0.000000,0.000000,-0.005370,PAINTING,1,-1,AI,229,229,0.383078,0.000455,0.005063,5.039749,-1.000000
1770743850.432086,169,0.033031,-246.718933,9.674391,89.880760,2.349650,-248.718933,9.678553,3.148749,4.997948,5.022579,0.150000,0.000000,0.000000,0.000000,-0.002052,PAINTING,1,-1,AI,229,229,0.383560,0.000206,0.010364,5.013138,22.219181
1770743850.460436,170,0.256164,-246.718979,9.749520,89.885620,2.350825,-248.718979,9.753513,3.147742,5.007028,5.019873,0.150000,0.000000,0.000000,0.000000,0.007028,PAINTING,1,-1,AI,229,229,0.383560,0.000206,0.010310,5.013711,-1.000000
1770743850.493608,171,0.032636,-246.719025,9.829740,89.891090,2.351008,-248.719025,9.833541,3.146627,5.013425,5.016740,0.150000,0.000000,0.000000,0.000000,0.013425,PAINTING,1,-1,AI,229,229,0.383560,0.000207,0.010202,5.014610,-1.000000
1770743850.752889,172,0.032867,-246.719864,10.447978,89.933128,2.348527,-248.719864,10.450313,3.136538,5.013425,5.013695,0.150000,0.000000,0.000000,0.000000,0.013425,PAINTING,1,-1,AI,229,229,0.381790,-0.000040,0.016414,4.972530,22.117376
1770743850.781593,173,0.255214,-246.719971,10.518948,89.938004,2.350928,-248.719971,10.521111,3.135546,5.013425,5.011246,0.150000,0.000000,0.000000,0.000000,0.013425,PAINTING,1,-1,AI,229,229,0.381790,-0.000064,0.016949,4.969552,-1.000000
1770743850.814376,174,0.033208,-246.720078,10.597779,89.943474,2.351986,-248.720078,10.599752,3.134447,5.013425,5.009091,0.150000,0.000000,0.000000,0.000000,0.013425,PAINTING,1,-1,AI,229,229,0.381790,-0.000064,0.016843,4.970687,-1.000000
1770743851.075978,175,0.033274,-246.721436,11.206221,89.985634,2.351778,-248.721436,11.206722,3.148377,5.014161,5.007195,0.150000,0.000000,0.000000,0.000000,0.014161,PAINTING,1,-1,AI,229,229,0.386575,0.000429,0.002145,5.076717,21.481037
1770743851.106934,176,0.259016,-246.721619,11.285394,89.991264,2.352478,-248.721619,11.285699,3.147232,5.014161,5.005455,0.150000,0.000000,0.000000,0.000000,0.014161,PAINTING,1,-1,AI,229,229,0.386575,0.000429,0.002114,5.076686,-1.000000
1770743851.140059,177,0.033220,-246.721786,11.367091,89.996910,2.351385,-248.721786,11.367199,3.146118,5.014161,5.003951,0.150000,0.000000,0.000000,0.000000,0.014161,PAINTING,1,-1,AI,229,229,0.386575,0.000390,0.003096,5.070345,-1.000000
1770743851.412409,178,0.033381,-246.723602,11.986986,90.039490,2.350590,-248.723602,11.985608,3.148377,5.014161,5.002627,0.150000,0.000000,0.000000,0.000000,0.014161,PAINTING,1,-1,AI,229,229,0.382812,0.000347,0.004551,5.057324,19.227743
1770743851.448555,179,0.274546,-246.723877,12.064174,90.044960,2.351885,-248.723877,12.062604,3.147248,5.033554,5.001462,0.150000,0.000000,0.000000,0.000000,0.033554,PAINTING,1,-1,AI,229,229,0.382812,0.000317,0.005294,5.052497,-1.000000
