timestamp,frame,dt,fps,veh_x,veh_y,veh_yaw,speed,nozzle_x,nozzle_y,nozzle_edge_dist,poly_edge_dist,driving_offset,steer_filter,steer_cmd,throttle_cmd,brake_cmd,lateral_error,paint_state,painting_enabled,dash_phase,perception_mode,ai_edge_pts,gt_edge_pts,road_mask_ratio,poly_coeff_a,poly_coeff_b,poly_coeff_c,inference_time_ms,sne_time_ms,mask_iou,edge_dev_mean_px,edge_dev_median_px,edge_dev_max_px,gt_nozzle_edge_dist
1772180543.144927,165,0.006773,108.685872,-246.596725,14.672098,90.591263,2.330363,-248.598114,14.767385,3.170386,5.432697,5.134968,0.382220,0.000000,0.000000,0.000000,0.432697,PAINTING,1,-1,LUNA,250,269,0.476512,0.000681,-0.022004,5.467942,-1.000000,-1.000000,0.979922,6.204000,5.000000,18.000000,3.100637
1772180543.498807,166,0.007593,108.345239,-246.608627,15.561711,90.651619,2.338794,-248.608505,15.538966,3.172969,5.436435,5.132743,0.388761,0.000000,0.000000,0.000000,0.436435,PAINTING,1,-1,LUNA,250,269,0.473848,0.000706,-0.022249,5.455144,59.628963,49.910069,0.983787,4.952000,4.000000,15.000000,3.096136
1772180543.504634,167,0.353868,108.348263,-246.608627,15.561711,90.651619,2.338794,-248.608505,15.538966,3.172969,5.441009,5.130739,0.396766,0.000000,0.000000,0.000000,0.441009,PAINTING,1,-1,LUNA,250,269,0.473848,0.000720,-0.022396,5.447465,-1.000000,-1.000000,0.983787,4.952000,4.000000,15.000000,3.096136
1772180543.511848,168,0.005819,107.991787,-246.608627,15.561711,90.651619,2.338794,-248.608505,15.538966,3.175110,5.443596,5.128937,0.401293,0.000000,0.000000,0.000000,0.443596,PAINTING,1,-1,LUNA,250,269,0.473848,0.000729,-0.022485,5.442858,-1.000000,-1.000000,0.983787,4.952000,4.000000,15.000000,3.096136
1772180543.883517,169,0.007242,105.912934,-246.621658,16.477373,90.707314,2.328132,-248.621506,16.452684,3.175110,5.445899,5.129812,0.405324,0.000000,0.000000,0.000000,0.445899,PAINTING,1,-1,LUNA,250,269,0.470576,0.000885,-0.027136,5.468329,56.538105,70.611000,0.989056,5.332000,5.000000,18.000000,3.086569
1772180543.889833,170,0.371657,105.915021,-246.621658,16.477373,90.707314,2.328132,-248.621506,16.452684,3.175110,5.450911,5.130600,0.414095,0.000000,0.000000,0.000000,0.450911,PAINTING,1,-1,LUNA,250,269,0.470576,0.000978,-0.029926,5.483611,-1.000000,-1.000000,0.989056,5.332000,5.000000,18.000000,3.086569
1772180543.895808,171,0.006305,105.445739,-246.621658,16.477373,90.707314,2.328132,-248.621506,16.452684,3.175110,5.454751,5.131308,0.420814,0.000000,0.000000,0.000000,0.454751,PAINTING,1,-1,LUNA,250,269,0.470576,0.001034,-0.031601,5.492781,-1.000000,-1.000000,0.989056,5.332000,5.000000,18.000000,3.086569
1772180544.270137,172,0.005984,105.044833,-246.633881,17.298120,90.754204,2.340449,-248.635391,17.380587,3.177251,5.455401,5.131413,0.421952,0.000000,0.000000,0.000000,0.455401,PAINTING,1,-1,LUNA,250,269,0.472051,0.001179,-0.037554,5.543883,61.468840,64.500332,0.985344,6.700000,6.000000,19.000000,3.080391
1772180544.278260,173,0.374329,105.044086,-246.635574,17.407133,90.760521,2.340449,-248.635391,17.380587,3.177251,5.455401,5.131477,0.421952,0.000000,0.000000,0.000000,0.455401,PAINTING,1,-1,LUNA,250,269,0.472051,0.001271,-0.041141,5.572957,-1.000000,-1.000000,0.985344,6.700000,6.000000,19.000000,3.079488
1772180544.284311,174,0.008121,103.948602,-246.635574,17.407133,90.760521,2.340449,-248.635391,17.380587,3.183427,5.455401,5.131534,0.421952,0.000000,0.000000,0.000000,0.455401,PAINTING,1,-1,LUNA,250,269,0.472051,0.001325,-0.043294,5.590401,-1.000000,-1.000000,0.985344,6.700000,6.000000,19.000000,3.079488
