timestamp,frame,dt,fps,veh_x,veh_y,veh_yaw,speed,nozzle_x,nozzle_y,nozzle_edge_dist,poly_edge_dist,driving_offset,steer_filter,steer_cmd,throttle_cmd,brake_cmd,lateral_error,paint_state,painting_enabled,dash_phase,perception_mode,ai_edge_pts,gt_edge_pts,road_mask_ratio,poly_coeff_a,poly_coeff_b,poly_coeff_c,inference_time_ms,sne_time_ms,mask_iou,edge_dev_mean_px,edge_dev_median_px,edge_dev_max_px,gt_nozzle_edge_dist
1772179815.330575,165,0.006211,109.730701,-246.567032,14.149868,90.439606,2.340678,-248.566971,14.134523,3.272854,5.957194,5.238116,0.500000,0.000000,0.000000,0.000000,0.957194,PAINTING,1,-1,LUNA,250,269,0.475062,0.003302,-0.097286,6.052472,-1.000000,-1.000000,0.986143,9.328000,7.000000,27.000000,3.142616
1772179815.701802,166,0.005819,109.832156,-246.575638,15.026812,90.491310,2.341533,-248.575562,15.009662,3.278443,5.962719,5.235693,0.500000,0.000000,0.000000,0.000000,0.962719,PAINTING,1,-1,LUNA,250,269,0.474870,0.003046,-0.090740,6.008116,60.988426,61.560392,0.986905,8.816000,7.000000,24.000000,3.138658
1772179815.708187,167,0.371229,109.831346,-246.575638,15.026812,90.491310,2.341533,-248.575562,15.009662,3.278443,5.973751,5.233511,0.500000,0.000000,0.000000,0.000000,0.973751,PAINTING,1,-1,LUNA,250,269,0.474870,0.002893,-0.086812,5.981502,-1.000000,-1.000000,0.986905,8.816000,7.000000,24.000000,3.138658
1772179815.715307,168,0.006458,108.529534,-246.575638,15.026812,90.491310,2.341533,-248.575562,15.009662,3.282972,5.973751,5.231548,0.500000,0.000000,0.000000,0.000000,0.973751,PAINTING,1,-1,LUNA,250,269,0.474870,0.002801,-0.084455,5.965534,-1.000000,-1.000000,0.986905,8.816000,7.000000,24.000000,3.138658
1772179816.073826,169,0.007056,106.592693,-246.584763,15.885923,90.536789,2.339647,-248.584671,15.867187,3.287856,5.973751,5.229177,0.500000,0.000000,0.000000,0.000000,0.973751,PAINTING,1,-1,LUNA,250,269,0.473161,0.002746,-0.083184,5.946346,58.281660,55.308104,0.988966,7.304000,5.000000,23.000000,3.138277
1772179816.081217,170,0.358522,106.600342,-246.584763,15.885923,90.536789,2.339647,-248.584671,15.867187,3.288330,5.973751,5.227044,0.500000,0.000000,0.000000,0.000000,0.973751,PAINTING,1,-1,LUNA,250,269,0.473161,0.002714,-0.082421,5.934834,-1.000000,-1.000000,0.988966,7.304000,5.000000,23.000000,3.138277
1772179816.088819,171,0.007405,105.917866,-246.584763,15.885923,90.536789,2.339647,-248.584671,15.867187,3.289262,5.973751,5.225124,0.500000,0.000000,0.000000,0.000000,0.973751,PAINTING,1,-1,LUNA,250,269,0.473161,0.002694,-0.081964,5.927926,-1.000000,-1.000000,0.988966,7.304000,5.000000,23.000000,3.138277
1772179816.448894,172,0.007584,104.599869,-246.594116,16.719557,90.574341,2.346133,-248.595215,16.801367,3.290124,5.966866,5.223042,0.500000,0.000000,0.000000,0.000000,0.966866,PAINTING,1,-1,LUNA,250,269,0.475008,0.002786,-0.085762,5.960789,56.146145,57.100296,0.986984,8.496000,6.000000,25.000000,3.134651
1772179816.456928,173,0.360080,104.604884,-246.595322,16.821518,90.577293,2.346133,-248.595215,16.801367,3.290174,5.966866,5.223295,0.500000,0.000000,0.000000,0.000000,0.966866,PAINTING,1,-1,LUNA,250,269,0.475008,0.002880,-0.088751,5.982026,-1.000000,-1.000000,0.986984,8.496000,6.000000,25.000000,3.134231
1772179816.462864,174,0.008025,103.393468,-246.595322,16.821518,90.577293,2.346133,-248.595215,16.801367,3.293992,5.966866,5.223522,0.500000,0.000000,0.000000,0.000000,0.966866,PAINTING,1,-1,LUNA,250,269,0.475008,0.002936,-0.090545,5.994767,-1.000000,-1.000000,0.986984,8.496000,6.000000,25.000000,3.134231
1772179816.830117,175,0.005928,102.834323,-246.605209,17.674904,90.612068,2.343971,-248.605103,17.653540,3.298217,5.963162,5.223616,0.500000,0.000000,0.000000,0.000000,0.963162,PAINTING,1,-1,LUNA,250,269,0.474307,0.002777,-0.085699,5.957682,58.896542,62.574863,0.988121,7.884000,6.000000,24.000000,3.131729
1772179816.836065,176,0.367299,102.836358,-246.605209,17.674904,90.612068,2.343971,-248.605103,17.653540,3.298624,5.963162,5.223700,0.500000,0.000000,0.000000,0.000000,0.963162,PAINTING,1,-1,LUNA,250,269,0.474307,0.002682,-0.082791,5.935431,-1.000000,-1.000000,0.988121,7.884000,6.000000,24.000000,3.131729
1772179816.842319,177,0.005903,102.603902,-246.605209,17.674904,90.612068,2.343971,-248.605103,17.653540,3.298624,5.963162,5.223776,0.500000,0.000000,0.000000,0.000000,0.963162,PAINTING,1,-1,LUNA,250,269,0.474307,0.002624,-0.081047,5.922080,-1.000000,-1.000000,0.988121,7.884000,6.000000,24.000000,3.131729
1772179817.215110,178,0.006270,102.329037,-246.615341,18.511936,90.645195,2.344697,-248.616547,18.593378,3.298756,5.963162,5.220092,0.500000,0.000000,0.000000,0.000000,0.963162,PAINTING,1,-1,LUNA,250,269,0.474413,0.002478,-0.078330,5.911415,58.326960,59.541464,0.987909,8.288000,6.000000,25.000000,3.130705
1772179817.221845,179,0.372791,102.330050,-246.616669,18.615974,90.647339,2.344697,-248.616547,18.593378,3.298915,5.963162,5.216362,0.500000,0.000000,0.000000,0.000000,0.963162,PAINTING,1,-1,LUNA,250,269,0.474413,0.002378,-0.076263,5.900366,-1.000000,-1.000000,0.987909,8.288000,6.000000,25.000000,3.130400
1772179817.227920,180,0.006729,100.511359,-246.616669,18.615974,90.647339,2.344697,-248.616547,18.593378,3.305770,5.963162,5.213005,0.500000,0.000000,0.000000,0.000000,0.963162,PAINTING,1,-1,LUNA,250,269,0.474413,0.002319,-0.075023,5.893737,-1.000000,-1.000000,0.987909,8.288000,6.000000,25.000000,3.130400
1772179817.598999,181,0.006063,100.876294,-246.627670,19.469105,90.682602,2.343563,-248.627533,19.445278,3.312676,5.959236,5.208641,0.500000,0.000000,0.000000,0.000000,0.959236,PAINTING,1,-1,LUNA,250,269,0.472560,0.001868,-0.062282,5.802143,62.705278,65.617323,0.989224,7.064000,6.000000,22.000000,3.125871
1772179817.604882,182,0.371088,100.877781,-246.627670,19.469105,90.682602,2.343563,-248.627533,19.445278,3.312756,5.952014,5.204714,0.500000,0.000000,0.000000,0.000000,0.952014,PAINTING,1,-1,LUNA,250,269,0.472560,0.001598,-0.054638,5.747186,-1.000000,-1.000000,0.989224,7.064000,6.000000,22.000000,3.125871
1772179817.611497,183,0.005874,101.524347,-246.627670,19.469105,90.682602,2.343563,-248.627533,19.445278,3.314442,5.940888,5.201180,0.500000,0.000000,0.000000,0.000000,0.940888,PAINTING,1,-1,LUNA,250,269,0.472560,0.001435,-0.050052,5.714212,-1.000000,-1.000000,0.989224,7.064000,6.000000,22.000000,3.125871
1772179817.967710,184,0.006625,101.596629,-246.638916,20.301592,90.712654,2.345893,-248.638763,20.276716,3.316129,5.935132,5.199847,0.500000,0.000000,0.000000,0.000000,0.935132,PAINTING,1,-1,LUNA,250,269,0.473082,0.001780,-0.058935,5.767603,56.122780,59.427977,0.988980,7.668000,6.000000,24.000000,3.121887
1772179817.974709,185,0.356221,101.600247,-246.638916,20.301592,90.712654,2.345893,-248.638763,20.276716,3.316129,5.931380,5.198647,0.500000,0.000000,0.000000,0.000000,0.931380,PAINTING,1,-1,LUNA,250,269,0.473082,0.001986,-0.064266,5.799637,-1.000000,-1.000000,0.988980,7.668000,6.000000,24.000000,3.121887
1772179817.982527,186,0.007007,101.349930,-246.640381,20.402386,90.714828,2.346804,-248.640228,20.377434,3.321370,5.925003,5.197225,0.500000,0.000000,0.000000,0.000000,0.925003,PAINTING,1,-1,LUNA,250,269,0.473082,0.002095,-0.066932,5.813808,-1.000000,-1.000000,0.988980,7.668000,6.000000,24.000000,3.121367
1772179818.352431,187,0.007803,101.264596,-246.652145,21.243008,90.746765,2.343336,-248.651978,21.216942,3.326894,5.916747,5.196403,0.500000,0.000000,0.000000,0.000000,0.916747,PAINTING,1,-1,LUNA,250,269,0.473199,0.002492,-0.077698,5.881358,58.211327,60.503960,0.988172,8.076000,6.000000,23.000000,3.119489
1772179818.358504,188,0.369900,101.263861,-246.652145,21.243008,90.746765,2.343336,-248.651978,21.216942,3.327177,5.916651,5.195664,0.500000,0.000000,0.000000,0.000000,0.916651,PAINTING,1,-1,LUNA,250,269,0.473199,0.002730,-0.084157,5.921887,-1.000000,-1.000000,0.988172,8.076000,6.000000,23.000000,3.119489
1772179818.364316,189,0.006070,102.731433,-246.652145,21.243008,90.746765,2.343336,-248.651978,21.216942,3.327177,5.916651,5.194998,0.500000,0.000000,0.000000,0.000000,0.916651,PAINTING,1,-1,LUNA,250,269,0.473199,0.002873,-0.088033,5.946205,-1.000000,-1.000000,0.988172,8.076000,6.000000,23.000000,3.119489
1772179818.746156,190,0.005815,103.841742,-246.666183,22.187052,90.785828,2.338598,-248.666000,22.159622,3.327177,5.916651,5.194620,0.500000,0.000000,0.000000,0.000000,0.916651,PAINTING,1,-1,LUNA,250,269,0.473725,0.002803,-0.086133,5.931297,55.913448,65.411806,0.988960,8.260000,6.000000,24.000000,3.112818
1772179818.752671,191,0.381843,103.840275,-246.666183,22.187052,90.785828,2.338598,-248.666000,22.159622,3.327177,5.916651,5.194279,0.500000,0.000000,0.000000,0.000000,0.916651,PAINTING,1,-1,LUNA,250,269,0.473725,0.002762,-0.084993,5.922351,-1.000000,-1.000000,0.988960,8.260000,6.000000,24.000000,3.112818
1772179818.759046,192,0.006511,103.564471,-246.666183,22.187052,90.785828,2.338598,-248.666000,22.159622,3.327177,5.914200,5.193973,0.500000,0.000000,0.000000,0.000000,0.914200,PAINTING,1,-1,LUNA,250,269,0.473725,0.002736,-0.084309,5.916984,-1.000000,-1.000000,0.988960,8.260000,6.000000,24.000000,3.112818
1772179819.122848,193,0.006376,103.280455,-246.678879,23.022644,90.815964,2.342163,-248.678680,22.994162,3.327177,5.905890,5.188529,0.500000,0.000000,0.000000,0.000000,0.905890,PAINTING,1,-1,LUNA,250,269,0.473253,0.002501,-0.078444,5.875831,59.724808,62.489986,0.990289,7.376000,6.000000,23.000000,3.109379
1772179819.129385,194,0.363808,103.283757,-246.678879,23.022644,90.815964,2.342163,-248.678680,22.994162,3.327177,5.897052,5.183630,0.500000,0.000000,0.000000,0.000000,0.897052,PAINTING,1,-1,LUNA,250,269,0.473253,0.002359,-0.074926,5.851139,-1.000000,-1.000000,0.990289,7.376000,6.000000,23.000000,3.109379
1772179819.136050,195,0.006548,103.007661,-246.678879,23.022644,90.815964,2.342163,-248.678680,22.994162,3.327177,5.887547,5.179221,0.500000,0.000000,0.000000,0.000000,0.887547,PAINTING,1,-1,LUNA,250,269,0.473253,0.002274,-0.072814,5.836323,-1.000000,-1.000000,0.990289,7.376000,6.000000,23.000000,3.109379
1772179819.518076,196,0.006652,102.290027,-246.693497,23.947624,90.850014,2.340775,-248.693283,23.917953,3.327177,5.878594,5.175252,0.500000,0.000000,0.000000,0.000000,0.878594,PAINTING,1,-1,LUNA,250,269,0.473059,0.002133,-0.070198,5.820265,58.609962,67.064524,0.989857,7.412000,5.000000,24.000000,3.103411
1772179819.525101,197,0.382024,102.287490,-246.693497,23.947624,90.850014,2.340775,-248.693283,23.917953,3.327177,5.863485,5.171680,0.500000,0.000000,0.000000,0.000000,0.863485,PAINTING,1,-1,LUNA,250,269,0.473059,0.002048,-0.068628,5.810630,-1.000000,-1.000000,0.989857,7.412000,5.000000,24.000000,3.103411
1772179819.532543,198,0.007035,101.863950,-246.693497,23.947624,90.850014,2.340775,-248.693283,23.917953,3.327177,5.843731,5.168465,0.500000,0.000000,0.000000,0.000000,0.843731,PAINTING,1,-1,LUNA,250,269,0.473059,0.001997,-0.067687,5.804850,-1.000000,-1.000000,0.989857,7.412000,5.000000,24.000000,3.103411
1772179819.902270,199,0.007440,101.619766,-246.708817,24.875000,90.883347,2.337358,-248.708572,24.844166,3.327347,5.843731,5.167711,0.500000,0.000000,0.000000,0.000000,0.843731,PAINTING,1,-1,LUNA,250,269,0.474497,0.002277,-0.076641,5.873366,57.052612,60.586929,0.988044,9.176000,6.000000,30.000000,3.095608
1772179819.908289,200,0.369720,101.616950,-246.708817,24.875000,90.883347,2.337358,-248.708572,24.844166,3.327666,5.843731,5.167032,0.500000,0.000000,0.000000,0.000000,0.843731,PAINTING,1,-1,LUNA,250,269,0.474497,0.002446,-0.082013,5.914477,-1.000000,-1.000000,0.988044,9.176000,6.000000,30.000000,3.095608
1772179819.914442,201,0.006034,102.640076,-246.708817,24.875000,90.883347,2.337358,-248.708572,24.844166,3.327976,5.862253,5.166422,0.500000,0.000000,0.000000,0.000000,0.862253,PAINTING,1,-1,LUNA,250,269,0.474497,0.002547,-0.085237,5.939143,-1.000000,-1.000000,0.988044,9.176000,6.000000,30.000000,3.095608
1772179820.288721,202,0.006142,103.671977,-246.723389,25.722876,90.919182,2.344562,-248.723129,25.690792,3.327976,5.874599,5.170056,0.500000,0.000000,0.000000,0.000000,0.874599,PAINTING,1,-1,LUNA,250,269,0.473791,0.002512,-0.084253,5.924078,60.320377,62.561750,0.989885,8.008000,6.000000,23.000000,3.090375
1772179820.297096,203,0.374317,103.668456,-246.723389,25.722876,90.919182,2.346676,-248.724838,25.788454,3.327976,5.878594,5.173326,0.500000,0.000000,0.000000,0.000000,0.878594,PAINTING,1,-1,LUNA,250,269,0.473791,0.002490,-0.083663,5.915039,-1.000000,-1.000000,0.989885,8.008000,6.000000,23.000000,3.090233
1772179820.304355,204,0.008371,103.496907,-246.725098,25.820700,90.923820,2.346676,-248.724838,25.788454,3.327976,5.895101,5.176621,0.500000,0.000000,0.000000,0.000000,0.895101,PAINTING,1,-1,LUNA,250,269,0.473791,0.002496,-0.083588,5.908845,-1.000000,-1.000000,0.989885,8.008000,6.000000,23.000000,3.089577
1772179820.675796,205,0.007221,102.490620,-246.739426,26.643356,90.949554,2.341029,-248.739151,26.610212,3.328138,5.911661,5.184607,0.500000,0.000000,0.000000,0.000000,0.911661,PAINTING,1,-1,LUNA,250,269,0.474499,0.002718,-0.090685,5.964539,58.326960,64.860344,0.987818,9.608000,7.500000,29.000000,3.083108
1772179820.682626,206,0.371458,102.489604,-246.739426,26.643356,90.949554,2.341029,-248.739151,26.610212,3.328138,5.914758,5.191795,0.500000,0.000000,0.000000,0.000000,0.914758,PAINTING,1,-1,LUNA,250,269,0.474499,0.002852,-0.094943,5.997955,-1.000000,-1.000000,0.987818,9.608000,7.500000,29.000000,3.083108
