timestamp,frame,dt,veh_x,veh_y,veh_yaw,speed,nozzle_x,nozzle_y,nozzle_edge_dist,poly_edge_dist,driving_offset,steer_filter,steer_cmd,throttle_cmd,brake_cmd,lateral_error,paint_state,painting_enabled,dash_phase,perception_mode,ai_edge_pts,gt_edge_pts,road_mask_ratio,poly_coeff_a,poly_coeff_b,poly_coeff_c,inference_time_ms,mask_iou,edge_dev_mean_px,edge_dev_median_px,edge_dev_max_px
1770747667.130295,111,0.032518,-246.835190,-4.798062,89.103226,2.351687,-248.834946,-4.766760,2.976607,4.867908,5.038994,0.150000,0.000000,0.000000,0.000000,-0.132092,PAINTING,1,-1,AI,229,229,0.376131,0.000963,-0.000529,4.880885,-1.000000,0.934431,0.445415,0.000000,2.000000
1770747667.405341,112,0.034883,-246.825439,-4.118242,89.121674,2.350417,-248.825211,-4.087584,2.989182,4.867908,5.042241,0.150000,0.000000,0.000000,0.000000,-0.132092,PAINTING,1,-1,AI,229,229,0.376279,0.001145,-0.003669,4.905424,23.269653,0.931044,0.493450,0.000000,3.000000
1770747667.435760,113,0.271594,-246.824310,-4.037741,89.124077,2.350785,-248.824081,-4.007167,2.988692,4.874449,5.045097,0.150000,0.000000,0.000000,0.000000,-0.125551,PAINTING,1,-1,AI,229,229,0.376279,0.001064,-0.001419,4.891804,-1.000000,0.931044,0.493450,0.000000,3.000000
1770747667.468282,114,0.032406,-246.823196,-3.959157,89.126427,2.351152,-248.822968,-3.928665,2.988217,4.881932,5.046983,0.150000,0.000000,0.000000,0.000000,-0.118068,PAINTING,1,-1,AI,229,229,0.376279,0.001011,0.000088,4.882980,-1.000000,0.931044,0.493450,0.000000,3.000000
1770747667.745473,115,0.033053,-246.815033,-3.373254,89.143997,2.346523,-248.813599,-3.258207,3.001052,4.881932,5.048160,0.150000,0.000000,0.000000,0.000000,-0.118068,PAINTING,1,-1,AI,229,229,0.381471,0.000777,0.006622,4.848098,19.451857,0.933779,0.506550,0.000000,3.000000
1770747667.775252,116,0.273042,-246.813828,-3.287996,89.146584,2.346523,-248.813599,-3.258207,3.000623,4.881932,5.049465,0.150000,0.000000,0.000000,0.000000,-0.118068,PAINTING,1,-1,AI,229,229,0.381471,0.000777,0.006709,4.848598,-1.000000,0.933779,0.506550,0.000000,3.000000
1770747667.805957,117,0.031930,-246.812714,-3.203755,89.149055,2.344951,-248.812500,-3.174052,3.000056,4.881932,5.050613,0.150000,0.000000,0.000000,0.000000,-0.118068,PAINTING,1,-1,AI,229,229,0.381471,0.000687,0.009133,4.834351,-1.000000,0.933779,0.506550,0.000000,3.000000
1770747668.071379,118,0.033867,-246.803680,-2.531540,89.171822,2.351075,-248.803467,-2.502633,3.011774,4.881932,5.051624,0.150000,0.000000,0.000000,0.000000,-0.118068,PAINTING,1,-1,AI,229,229,0.380344,0.000724,0.008220,4.850003,19.995451,0.937433,0.471616,0.000000,3.000000
1770747668.104212,119,0.262398,-246.803680,-2.531540,89.171822,2.351294,-248.802444,-2.423877,3.011652,4.865444,5.052513,0.150000,0.000000,0.000000,0.000000,-0.134556,PAINTING,1,-1,AI,229,229,0.380344,0.000724,0.008220,4.850003,-1.000000,0.937433,0.471616,0.000000,3.000000
1770747668.142639,120,0.032741,-246.802658,-2.452691,89.174500,2.346566,-248.801331,-2.336578,3.011070,4.850003,5.054878,0.150000,0.000000,0.000000,0.000000,-0.149997,PAINTING,1,-1,AI,229,229,0.380344,0.000672,0.009644,4.842018,-1.000000,0.937433,0.471616,0.000000,3.000000
1770747668.423230,121,0.039548,-246.793900,-1.769036,89.198471,2.350909,-248.792740,-1.662552,3.021673,4.849301,5.057848,0.150000,0.000000,0.000000,0.000000,-0.150699,PAINTING,1,-1,AI,229,229,0.375624,0.000547,0.013152,4.830013,20.156860,0.930489,0.449782,0.000000,2.000000
1770747668.452687,122,0.278413,-246.792938,-1.690425,89.201477,2.350909,-248.792740,-1.662552,3.021183,4.848348,5.059974,0.150000,0.000000,0.000000,0.000000,-0.151652,PAINTING,1,-1,AI,229,229,0.375624,0.000479,0.014962,4.819763,-1.000000,0.930489,0.449782,0.000000,2.000000
1770747668.486827,123,0.033715,-246.791809,-1.599518,89.204735,2.346512,-248.791611,-1.571759,3.020509,4.845058,5.061910,0.150000,0.000000,0.000000,0.000000,-0.154942,PAINTING,1,-1,AI,229,229,0.375624,0.000439,0.016013,4.814605,-1.000000,0.930489,0.449782,0.000000,2.000000
1770747668.751537,124,0.033681,-246.783829,-0.942476,89.230255,2.349971,-248.783646,-0.915608,3.046555,4.845058,5.063896,0.150000,0.000000,0.000000,0.000000,-0.154942,PAINTING,1,-1,AI,229,229,0.375595,0.000829,0.004110,4.912051,22.242308,0.927877,0.585153,0.000000,4.000000
1770747668.783566,125,0.262078,-246.782867,-0.862674,89.233383,2.350066,-248.782684,-0.835915,3.045927,4.845308,5.065525,0.150000,0.000000,0.000000,0.000000,-0.154692,PAINTING,1,-1,AI,229,229,0.375595,0.000790,0.005192,4.905952,-1.000000,0.927877,0.585153,0.000000,4.000000
1770747668.815192,126,0.031451,-246.782867,-0.862674,89.233383,2.347305,-248.781631,-0.748229,3.045805,4.846011,5.066935,0.150000,0.000000,0.000000,0.000000,-0.153989,PAINTING,1,-1,AI,229,229,0.375595,0.000790,0.005192,4.905952,-1.000000,0.927877,0.585153,0.000000,4.000000
1770747669.100012,127,0.033093,-246.774780,-0.170569,89.260834,2.341885,-248.774612,-0.144768,3.047296,4.846011,5.068117,0.150000,0.000000,0.000000,0.000000,-0.153989,PAINTING,1,-1,AI,229,229,0.384179,0.000266,0.019688,4.820736,21.195173,0.945835,0.489083,0.000000,3.000000
1770747669.128989,128,0.281605,-246.773804,-0.086143,89.264267,2.341689,-248.773636,-0.060462,3.046607,4.836016,5.069182,0.150000,0.000000,0.000000,0.000000,-0.163984,PAINTING,1,-1,AI,229,229,0.384179,0.000241,0.020333,4.818143,-1.000000,0.945835,0.489083,0.000000,3.000000
1770747669.161142,129,0.032765,-246.772827,-0.000797,89.267776,2.340916,-248.772659,0.024761,3.045918,4.825374,5.071079,0.150000,0.000000,0.000000,0.000000,-0.174626,PAINTING,1,-1,AI,229,229,0.384179,0.000241,0.020306,4.819794,-1.000000,0.945835,0.489083,0.000000,3.000000
1770747669.427929,130,0.032883,-246.765930,0.639512,89.295563,2.347813,-248.765778,0.664101,3.060046,4.825374,5.073410,0.150000,0.000000,0.000000,0.000000,-0.174626,PAINTING,1,-1,AI,229,229,0.382349,0.000340,0.017743,4.848033,18.364906,0.936277,0.467249,0.000000,3.000000
1770747669.458354,131,0.263920,-246.765106,0.714833,89.298889,2.350296,-248.764954,0.739306,3.059387,4.834385,5.075078,0.150000,0.000000,0.000000,0.000000,-0.165615,PAINTING,1,-1,AI,229,229,0.382349,0.000333,0.017906,4.848196,-1.000000,0.936277,0.467249,0.000000,3.000000
1770747669.497577,132,0.037492,-246.764206,0.798821,89.302643,2.348621,-248.764053,0.823162,3.058637,4.848115,5.075682,0.150000,0.000000,0.000000,0.000000,-0.151885,PAINTING,1,-1,AI,229,229,0.382349,0.000333,0.017896,4.849569,-1.000000,0.936277,0.467249,0.000000,3.000000
1770747669.759387,133,0.033504,-246.758179,1.385113,89.329086,2.352546,-248.758041,1.408532,3.083585,4.848882,5.075219,0.150000,0.000000,0.000000,0.000000,-0.151118,PAINTING,1,-1,AI,229,229,0.383514,0.000417,0.013911,4.893313,18.864632,0.938167,0.471616,0.000000,4.000000
1770747669.787900,134,0.258823,-246.757431,1.463080,89.332664,2.352900,-248.757294,1.486374,3.082820,4.848882,5.075232,0.150000,0.000000,0.000000,0.000000,-0.151118,PAINTING,1,-1,AI,229,229,0.383514,0.000417,0.013913,4.894231,-1.000000,0.938167,0.471616,0.000000,4.000000
1770747669.821050,135,0.032654,-246.756699,1.538837,89.336182,2.353610,-248.756561,1.562008,3.082086,4.848882,5.075271,0.150000,0.000000,0.000000,0.000000,-0.151118,PAINTING,1,-1,AI,229,229,0.383514,0.000412,0.014056,4.894245,-1.000000,0.938167,0.471616,0.000000,4.000000
1770747670.080810,136,0.032645,-246.750671,2.166255,89.365547,2.354128,-248.750549,2.188401,3.092047,4.848882,5.075306,0.150000,0.000000,0.000000,0.000000,-0.151118,PAINTING,1,-1,AI,229,229,0.379165,0.000281,0.018220,4.874586,18.447399,0.929984,0.484716,0.000000,3.000000
1770747670.111719,137,0.257676,-246.749954,2.249757,89.369545,2.353795,-248.749832,2.271763,3.091175,4.860079,5.075336,0.150000,0.000000,0.000000,0.000000,-0.139921,PAINTING,1,-1,AI,229,229,0.379165,0.000249,0.019039,4.870589,-1.000000,0.929984,0.484716,0.000000,3.000000
1770747670.145068,138,0.033202,-246.749207,2.328651,89.373283,2.353043,-248.749084,2.350527,3.090441,4.871278,5.074288,0.150000,0.000000,0.000000,0.000000,-0.128722,PAINTING,1,-1,AI,229,229,0.379165,0.000249,0.019013,4.871966,-1.000000,0.929984,0.484716,0.000000,3.000000
1770747670.423740,139,0.032681,-246.744034,2.914998,89.402168,2.345096,-248.743195,3.021958,3.103486,4.873276,5.072693,0.150000,0.000000,0.000000,0.000000,-0.126724,PAINTING,1,-1,AI,229,229,0.375561,0.000648,0.007282,4.959165,22.026777,0.923424,0.537118,0.000000,3.000000
1770747670.456542,140,0.277283,-246.743301,3.001233,89.406281,2.347047,-248.742538,3.100739,3.102645,4.883950,5.071502,0.150000,0.000000,0.000000,0.000000,-0.116050,PAINTING,1,-1,AI,229,229,0.375561,0.000648,0.007321,4.959628,-1.000000,0.923424,0.537118,0.000000,3.000000
1770747670.488918,141,0.033435,-246.742645,3.080152,89.410187,2.347047,-248.742538,3.100739,3.102002,4.893772,5.069500,0.150000,0.000000,0.000000,0.000000,-0.106228,PAINTING,1,-1,AI,229,229,0.375561,0.000585,0.009011,4.949647,-1.000000,0.923424,0.537118,0.000000,3.000000
1770747670.771924,142,0.032500,-246.737335,3.741181,89.444969,2.348401,-248.736664,3.839833,3.106271,4.893772,5.067180,0.150000,0.000000,0.000000,0.000000,-0.106228,PAINTING,1,-1,AI,229,229,0.377948,0.000133,0.021025,4.879646,22.756100,0.923594,0.427948,0.000000,3.000000
1770747670.800796,143,0.279873,-246.736755,3.820609,89.449272,2.348401,-248.736664,3.839833,3.105566,4.886939,5.065492,0.150000,0.000000,0.000000,0.000000,-0.113061,PAINTING,1,-1,AI,229,229,0.377948,0.000092,0.022045,4.874370,-1.000000,0.923594,0.427948,0.000000,3.000000
1770747670.835138,144,0.033401,-246.736145,3.897806,89.453575,2.349694,-248.736053,3.916879,3.104725,4.877789,5.064663,0.150000,0.000000,0.000000,0.000000,-0.122211,PAINTING,1,-1,AI,229,229,0.377948,0.000092,0.021984,4.875933,-1.000000,0.923594,0.427948,0.000000,3.000000
1770747671.102168,145,0.035505,-246.731659,4.545903,89.490341,2.352695,-248.731583,4.563693,3.106645,4.875259,5.064565,0.150000,0.000000,0.000000,0.000000,-0.124741,PAINTING,1,-1,AI,229,229,0.378572,-0.000084,0.026817,4.852015,20.224094,0.922560,0.379913,0.000000,2.000000
1770747671.132238,146,0.263469,-246.731049,4.630511,89.495178,2.351515,-248.730972,4.648133,3.105696,4.875151,5.064393,0.150000,0.000000,0.000000,0.000000,-0.124849,PAINTING,1,-1,AI,229,229,0.378572,-0.000128,0.027858,4.846965,-1.000000,0.922560,0.379913,0.000000,2.000000
1770747671.165237,147,0.032981,-246.730545,4.715347,89.499908,2.349166,-248.730469,4.732803,3.104671,4.875151,5.064161,0.150000,0.000000,0.000000,0.000000,-0.124849,PAINTING,1,-1,AI,229,229,0.378572,-0.000128,0.027753,4.849072,-1.000000,0.922560,0.379913,0.000000,2.000000
1770747671.435866,148,0.033451,-246.726578,5.363300,89.538643,2.352935,-248.726517,5.379404,3.125284,4.877789,5.063952,0.150000,0.000000,0.000000,0.000000,-0.122211,PAINTING,1,-1,AI,229,229,0.380734,0.000116,0.020265,4.904791,19.408226,0.908183,0.388646,0.000000,2.000000
1770747671.466883,149,0.268091,-246.726120,5.439532,89.543236,2.353288,-248.726059,5.455476,3.124367,4.877789,5.063516,0.150000,0.000000,0.000000,0.000000,-0.122211,PAINTING,1,-1,AI,229,229,0.380734,0.000065,0.021510,4.897939,-1.000000,0.908183,0.388646,0.000000,2.000000
1770747671.501160,150,0.033808,-246.725723,5.515645,89.547897,2.353598,-248.725662,5.531426,3.123388,4.877789,5.063226,0.150000,0.000000,0.000000,0.000000,-0.122211,PAINTING,1,-1,AI,229,229,0.380734,0.000065,0.021439,4.899358,-1.000000,0.908183,0.388646,0.000000,2.000000
1770747671.775435,151,0.035057,-246.722534,6.150562,89.586555,2.351793,-248.722488,6.164994,3.136526,4.877789,5.062972,0.150000,0.000000,0.000000,0.000000,-0.122211,PAINTING,1,-1,AI,229,229,0.375582,0.000247,0.014870,4.955892,18.922091,0.917997,0.362445,0.000000,2.000000
1770747671.805091,152,0.269224,-246.722168,6.230857,89.591537,2.351110,-248.722122,6.245115,3.135486,4.886936,5.062748,0.150000,0.000000,0.000000,0.000000,-0.113064,PAINTING,1,-1,AI,229,229,0.375582,0.000207,0.015870,4.950275,-1.000000,0.917997,0.362445,0.000000,2.000000
1770747671.839166,153,0.033571,-246.721832,6.311166,89.596504,2.350413,-248.721786,6.325251,3.134431,4.898648,5.061673,0.150000,0.000000,0.000000,0.000000,-0.101352,PAINTING,1,-1,AI,229,229,0.375582,0.000207,0.015816,4.951307,-1.000000,0.917997,0.362445,0.000000,2.000000
1770747672.112113,154,0.032852,-246.719040,6.957845,89.636765,2.347264,-248.718994,6.970524,3.137758,4.902074,5.059931,0.150000,0.000000,0.000000,0.000000,-0.097926,PAINTING,1,-1,AI,229,229,0.384332,0.000107,0.017547,4.948586,21.025419,0.924875,0.349345,0.000000,2.000000
1770747672.143085,155,0.271051,-246.719040,6.957845,89.636765,2.347231,-248.718719,7.051934,3.137529,4.926688,5.058492,0.150000,0.000000,0.000000,0.000000,-0.073312,PAINTING,1,-1,AI,229,229,0.384332,0.000107,0.017547,4.948586,-1.000000,0.924875,0.349345,0.000000,2.000000
1770747672.176075,156,0.032504,-246.718765,7.039431,89.641808,2.347623,-248.718445,7.132392,3.136460,4.947496,5.054985,0.150000,0.000000,0.000000,0.000000,-0.052504,PAINTING,1,-1,AI,229,229,0.384332,0.000087,0.018011,4.946406,-1.000000,0.924875,0.349345,0.000000,2.000000
1770747672.462596,157,0.033768,-246.716385,7.744606,89.687019,2.352029,-248.716354,7.755531,3.147523,4.948586,5.050788,0.150000,0.000000,0.000000,0.000000,-0.051414,PAINTING,1,-1,AI,229,229,0.382543,0.000268,0.012618,4.990453,22.837162,0.922720,0.379913,0.000000,2.000000
1770747672.490638,158,0.282284,-246.716171,7.824254,89.692230,2.351792,-248.716141,7.834997,3.146453,4.949430,5.047739,0.150000,0.000000,0.000000,0.000000,-0.050570,PAINTING,1,-1,AI,229,229,0.382543,0.000268,0.012569,4.991233,-1.000000,0.922720,0.379913,0.000000,2.000000
1770747672.523693,159,0.032990,-246.715973,7.904741,89.697472,2.351065,-248.715942,7.915301,3.145369,4.950791,5.045014,0.150000,0.000000,0.000000,0.000000,-0.049209,PAINTING,1,-1,AI,229,229,0.382543,0.000256,0.012830,4.990075,-1.000000,0.922720,0.379913,0.000000,2.000000
1770747672.804388,160,0.033281,-246.714523,8.540275,89.739723,2.352214,-248.714508,8.549360,3.148302,4.953599,5.042516,0.150000,0.000000,0.000000,0.000000,-0.046401,PAINTING,1,-1,AI,229,229,0.382996,0.000350,0.009855,5.012151,31.830549,0.927402,0.344978,0.000000,2.000000
1770747672.832297,161,0.275144,-246.714401,8.615338,89.744804,2.353069,-248.714386,8.624247,3.147233,4.970691,5.040097,0.150000,0.000000,0.000000,0.000000,-0.029309,PAINTING,1,-1,AI,229,229,0.382996,0.000313,0.010779,5.006619,-1.000000,0.927402,0.344978,0.000000,2.000000
1770747672.865917,162,0.033396,-246.714279,8.697817,89.750359,2.351144,-248.714264,8.706531,3.146087,4.990264,5.036429,0.150000,0.000000,0.000000,0.000000,-0.009736,PAINTING,1,-1,AI,229,229,0.382996,0.000313,0.010733,5.007259,-1.000000,0.927402,0.344978,0.000000,2.000000
1770747673.137018,163,0.033781,-246.713516,9.317249,89.792793,2.354044,-248.713501,9.324482,3.158788,4.990843,5.031937,0.150000,0.000000,0.000000,0.000000,-0.009157,PAINTING,1,-1,AI,229,229,0.380246,0.000335,0.008339,5.033094,22.124052,0.925794,0.436681,0.000000,2.000000
1770747673.166531,164,0.266757,-246.713455,9.386928,89.797722,2.353142,-248.713440,9.393989,3.157765,4.998926,5.028633,0.150000,0.000000,0.000000,0.000000,-0.001074,PAINTING,1,-1,AI,229,229,0.380246,0.000331,0.008393,5.032889,-1.000000,0.925794,0.436681,0.000000,2.000000
1770747673.199315,165,0.033046,-246.713394,9.466262,89.802979,2.351721,-248.713379,9.473139,3.156681,5.006939,5.024971,0.150000,0.000000,0.000000,0.000000,0.006939,PAINTING,1,-1,AI,229,229,0.380246,0.000331,0.008354,5.033334,-1.000000,0.925794,0.436681,0.000000,2.000000
1770747673.461984,166,0.032928,-246.713165,10.095281,89.847107,2.345423,-248.713165,10.100617,3.159908,5.006939,5.021269,0.150000,0.000000,0.000000,0.000000,0.006939,PAINTING,1,-1,AI,229,229,0.387399,0.000091,0.014287,4.999333,21.762371,0.917249,0.423581,0.000000,2.000000
1770747673.491301,167,0.259101,-246.713211,10.170042,89.852325,2.349097,-248.713211,10.175197,3.158793,5.006939,5.018301,0.150000,0.000000,0.000000,0.000000,0.006939,PAINTING,1,-1,AI,229,229,0.387399,0.000050,0.015297,4.993296,-1.000000,0.917249,0.423581,0.000000,2.000000
1770747673.527144,168,0.032532,-246.713211,10.250741,89.858192,2.348970,-248.713211,10.255691,3.157618,5.006939,5.015688,0.150000,0.000000,0.000000,0.000000,0.006939,PAINTING,1,-1,AI,229,229,0.387399,0.000050,0.015202,4.994315,-1.000000,0.917249,0.423581,0.000000,2.000000
1770747673.810889,169,0.037611,-246.713791,10.910279,89.906570,2.350428,-248.713791,10.913541,3.159611,5.009705,5.013389,0.150000,0.000000,0.000000,0.000000,0.009705,PAINTING,1,-1,AI,229,229,0.381200,0.000287,0.008156,5.044410,22.353649,0.924893,0.371179,0.000000,2.000000
1770747673.840189,170,0.278335,-246.713882,10.985314,89.912315,2.352226,-248.713882,10.988375,3.158451,5.020074,5.011101,0.150000,0.000000,0.000000,0.000000,0.020074,PAINTING,1,-1,AI,229,229,0.381200,0.000241,0.009277,5.037400,-1.000000,0.924893,0.371179,0.000000,2.000000
1770747673.873026,171,0.033220,-246.714005,11.062063,89.918137,2.353231,-248.714005,11.064920,3.157260,5.032991,5.008191,0.150000,0.000000,0.000000,0.000000,0.032991,PAINTING,1,-1,AI,229,229,0.381200,0.000241,0.009212,5.037870,-1.000000,0.924893,0.371179,0.000000,2.000000
1770747674.139081,172,0.033495,-246.715195,11.681767,89.964584,2.349727,-248.715195,11.683002,3.160233,5.032991,5.004763,0.150000,0.000000,0.000000,0.000000,0.032991,PAINTING,1,-1,AI,229,229,0.380375,0.000083,0.012353,5.023092,22.217512,0.923744,0.410480,0.000000,2.000000
1770747674.167959,173,0.261598,-246.715363,11.758698,89.970482,2.350604,-248.715363,11.759727,3.159043,5.028117,5.002212,0.150000,0.000000,0.000000,0.000000,0.028117,PAINTING,1,-1,AI,229,229,0.380375,0.000080,0.012338,5.023345,-1.000000,0.923744,0.410480,0.000000,2.000000
1770747674.201587,174,0.033340,-246.715546,11.834041,89.976303,2.351672,-248.715546,11.834867,3.157868,5.023695,5.000435,0.150000,0.000000,0.000000,0.000000,0.023695,PAINTING,1,-1,AI,229,229,0.380375,0.000080,0.012249,5.024046,-1.000000,0.923744,0.410480,0.000000,2.000000
1770747674.472199,175,0.032412,-246.717514,12.459773,90.024551,2.353113,-248.717514,12.458916,3.157593,5.023218,4.999121,0.150000,0.000000,0.000000,0.000000,0.023218,PAINTING,1,-1,AI,229,229,0.384256,0.000043,0.012623,5.020275,21.657944,0.930064,0.349345,0.000000,2.000000
1770747674.501760,176,0.267805,-246.717789,12.541303,90.030861,2.351898,-248.717789,12.540225,3.156296,5.023218,4.997850,0.150000,0.000000,0.000000,0.000000,0.023218,PAINTING,1,-1,AI,229,229,0.384256,0.000003,0.013565,5.014468,-1.000000,0.930064,0.349345,0.000000,2.000000
1770747674.534356,177,0.032676,-246.718048,12.618811,90.036827,2.351965,-248.718048,12.617525,3.155091,5.023218,4.996715,0.150000,0.000000,0.000000,0.000000,0.023218,PAINTING,1,-1,AI,229,229,0.384256,0.000003,0.013462,5.015295,-1.000000,0.930064,0.349345,0.000000,2.000000
1770747674.800632,178,0.033168,-246.720627,13.254095,90.085968,2.354688,-248.720627,13.251094,3.158893,5.023695,4.995716,0.150000,0.000000,0.000000,0.000000,0.023695,PAINTING,1,-1,AI,229,229,0.383729,-0.000037,0.012422,5.031366,21.640301,0.933306,0.397380,0.000000,2.000000
1770747674.830448,179,0.262941,-246.720947,13.332252,90.091949,2.354327,-248.720947,13.329041,3.157704,5.023695,4.994791,0.150000,0.000000,0.000000,0.000000,0.023695,PAINTING,1,-1,AI,229,229,0.383729,-0.000022,0.011920,5.034595,-1.000000,0.933306,0.397380,0.000000,2.000000
1770747674.863721,180,0.032865,-246.721359,13.412175,90.098022,2.353697,-248.721359,13.408753,3.156422,5.023695,4.993995,0.150000,0.000000,0.000000,0.000000,0.023695,PAINTING,1,-1,AI,229,229,0.383729,-0.000022,0.011810,5.035257,-1.000000,0.933306,0.397380,0.000000,2.000000
1770747675.121269,181,0.033250,-246.724579,14.018028,90.143188,2.347050,-248.724579,14.013030,3.159464,5.023695,4.993294,0.150000,0.000000,0.000000,0.000000,0.023695,PAINTING,1,-1,AI,229,229,0.388985,0.000325,0.002720,5.089241,18.169403,0.925496,0.423581,0.000000,2.000000
1770747675.150923,182,0.253922,-246.724991,14.092327,90.148994,2.349732,-248.724991,14.087126,3.158275,5.027706,4.992677,0.150000,0.000000,0.000000,0.000000,0.027706,PAINTING,1,-1,AI,229,229,0.388985,0.000325,0.002667,5.089217,-1.000000,0.925496,0.423581,0.000000,2.000000
1770747675.183334,183,0.032748,-246.725464,14.172430,90.155251,2.351089,-248.725464,14.167010,3.156979,5.032980,4.991749,0.150000,0.000000,0.000000,0.000000,0.032980,PAINTING,1,-1,AI,229,229,0.388985,0.000322,0.002685,5.088693,-1.000000,0.925496,0.423581,0.000000,2.000000
1770747675.455233,184,0.033316,-246.729248,14.799227,90.202660,2.350959,-248.729233,14.792152,3.152089,5.034926,4.990570,0.150000,0.000000,0.000000,0.000000,0.034926,PAINTING,1,-1,AI,229,229,0.386485,0.000507,-0.003947,5.137736,18.626451,0.929629,0.401747,0.000000,2.000000
1770747675.484740,185,0.267969,-246.729767,14.874850,90.208092,2.350849,-248.729752,14.867586,3.150930,5.061975,4.989536,0.150000,0.000000,0.000000,0.000000,0.061975,PAINTING,1,-1,AI,229,229,0.386485,0.000465,-0.002862,5.130235,-1.000000,0.929629,0.401747,0.000000,2.000000
1770747675.517907,186,0.032287,-246.730255,14.951111,90.213806,2.352075,-248.730240,14.943647,3.149772,5.088955,4.986099,0.150000,0.000000,0.000000,0.000000,0.088955,PAINTING,1,-1,AI,229,229,0.386485,0.000465,-0.002891,5.129809,-1.000000,0.929629,0.401747,0.000000,2.000000
1770747675.781641,187,0.033290,-246.734604,15.565730,90.258926,2.345976,-248.734589,15.556692,3.148515,5.089229,4.981459,0.150000,0.000000,0.000000,0.000000,0.089229,PAINTING,1,-1,AI,229,229,0.381961,0.000259,0.002150,5.093316,19.256115,0.922925,0.419214,0.000000,2.000000
1770747675.811341,188,0.260910,-246.735168,15.639021,90.264206,2.347598,-248.735153,15.629799,3.147403,5.089229,4.978320,0.150000,0.000000,0.000000,0.000000,0.089229,PAINTING,1,-1,AI,229,229,0.381961,0.000203,0.003581,5.083873,-1.000000,0.922925,0.419214,0.000000,2.000000
1770747675.844446,189,0.032987,-246.735794,15.723775,90.270554,2.348307,-248.735779,15.714331,3.146123,5.089229,4.975568,0.150000,0.000000,0.000000,0.000000,0.089229,PAINTING,1,-1,AI,229,229,0.381961,0.000203,0.003504,5.083941,-1.000000,0.922925,0.419214,0.000000,2.000000
1770747676.106259,190,0.032974,-246.740677,16.333609,90.314804,2.346802,-248.740646,16.322620,3.152407,5.091279,4.973146,0.150000,0.000000,0.000000,0.000000,0.091279,PAINTING,1,-1,AI,229,229,0.388463,0.000343,-0.001194,5.115660,18.957376,0.931113,0.462882,0.000000,3.000000
1770747676.138819,191,0.261430,-246.741348,16.411949,90.320641,2.348375,-248.741318,16.400757,3.151188,5.101533,4.970818,0.150000,0.000000,0.000000,0.000000,0.101533,PAINTING,1,-1,AI,229,229,0.388463,0.000309,-0.000358,5.109750,-1.000000,0.931113,0.462882,0.000000,3.000000
1770747676.174744,192,0.034731,-246.742050,16.493769,90.326637,2.347888,-248.742020,16.482367,3.149954,5.109615,4.967859,0.150000,0.000000,0.000000,0.000000,0.109615,PAINTING,1,-1,AI,229,229,0.388463,0.000309,-0.000412,5.109479,-1.000000,0.931113,0.462882,0.000000,3.000000
1770747676.432391,193,0.032729,-246.746948,17.040699,90.366386,2.349551,-248.747620,17.105362,3.148578,5.109615,4.964848,0.150000,0.000000,0.000000,0.000000,0.109615,PAINTING,1,-1,AI,229,229,0.383768,0.000008,0.007083,5.062745,19.285440,0.926473,0.414847,0.000000,2.000000
1770747676.461087,194,0.254458,-246.747665,17.118341,90.371857,2.350851,-248.748352,17.183439,3.147436,5.101398,4.962489,0.150000,0.000000,0.000000,0.000000,0.101398,PAINTING,1,-1,AI,229,229,0.383768,0.000008,0.006989,5.063071,-1.000000,0.926473,0.414847,0.000000,2.000000
1770747676.495820,195,0.032685,-246.748398,17.196619,90.377594,2.352103,-248.749069,17.257782,3.146248,5.088629,4.961202,0.150000,0.000000,0.000000,0.000000,0.088629,PAINTING,1,-1,AI,229,229,0.383768,0.000025,0.006437,5.066248,-1.000000,0.926473,0.414847,0.000000,2.000000
1770747676.765234,196,0.034730,-246.755173,17.877337,90.426804,2.353639,-248.755112,17.862438,3.139827,5.088629,4.961000,0.150000,0.000000,0.000000,0.000000,0.088629,PAINTING,1,-1,AI,229,229,0.384229,0.000348,-0.003752,5.131912,20.343065,0.929847,0.331878,0.000000,3.000000
1770747676.795120,197,0.267200,-246.755966,17.954870,90.432419,2.353659,-248.755905,17.939775,3.138670,5.096710,4.960362,0.150000,0.000000,0.000000,0.000000,0.096710,PAINTING,1,-1,AI,229,229,0.384229,0.000321,-0.003115,5.127136,-1.000000,0.929847,0.331878,0.000000,3.000000
1770747676.828025,198,0.032919,-246.756775,18.029631,90.437759,2.354085,-248.756714,18.014351,3.137543,5.109615,4.959025,0.150000,0.000000,0.000000,0.000000,0.109615,PAINTING,1,-1,AI,229,229,0.384229,0.000325,-0.003255,5.127250,-1.000000,0.929847,0.331878,0.000000,3.000000
1770747677.093246,199,0.033299,-246.763367,18.640636,90.479767,2.342867,-248.763290,18.623890,3.137653,5.112705,4.956901,0.150000,0.000000,0.000000,0.000000,0.112705,PAINTING,1,-1,AI,229,229,0.383447,0.000398,-0.006311,5.145768,21.825552,0.935053,0.467249,0.000000,3.000000
1770747677.123278,200,0.261899,-246.764252,18.720964,90.485184,2.345158,-248.764175,18.704029,3.136541,5.118443,4.955199,0.150000,0.000000,0.000000,0.000000,0.118443,PAINTING,1,-1,AI,229,229,0.383447,0.000351,-0.005104,5.137246,-1.000000,0.935053,0.467249,0.000000,3.000000
